,DateRead,influent_mgd,treatFlow_mgd,ammonia_ppm,nitrate_ppm,rain_inches,cluster,rank,prob_exceed
0,2017-01-01,226.085678,226.084549,0.164921,1.958987,0.0,0,118.0,10.734896632332532
1,2017-01-02,276.365021,276.36496,0.155143,2.002849,0.35,0,84.0,7.630214040470451
2,2017-01-03,385.083038,365.349792,1.331837,2.238841,0.86,1,46.0,4.160274673095186
3,2017-01-04,267.641998,267.641693,0.37283,2.216766,0.0,0,118.0,10.734896632332532
4,2017-01-05,249.852646,249.852692,0.133541,2.116311,0.0,0,118.0,10.734896632332532
5,2017-01-06,245.240234,245.240204,0.170711,2.310498,0.0,0,118.0,10.734896632332532
6,2017-01-07,237.295395,237.295151,0.75013,2.911169,0.01,0,117.0,10.643582438454233
7,2017-01-08,244.388412,244.388107,0.17256,2.499912,0.0,0,118.0,10.734896632332532
8,2017-01-09,251.142197,251.142624,0.164624,2.344804,0.0,0,118.0,10.734896632332532
9,2017-01-10,250.988235,250.988388,0.176566,2.426418,0.0,0,118.0,10.734896632332532
10,2017-01-11,255.506332,255.506485,0.191156,2.408936,0.07,0,111.0,10.095697275184456
11,2017-01-12,249.097549,249.098068,0.200088,2.470094,0.02,0,116.0,10.552268244575938
12,2017-01-13,245.359421,245.359314,0.161486,2.201848,0.0,0,118.0,10.734896632332532
13,2017-01-14,265.048981,265.049011,0.292051,2.507657,0.29,0,89.0,8.086785009861934
14,2017-01-15,249.350311,249.350281,0.589901,2.641144,0.0,0,118.0,10.734896632332532
15,2017-01-16,245.875351,245.875534,6.907407,1.370845,0.01,0,117.0,10.643582438454233
16,2017-01-17,279.275208,279.275726,2.3727,2.852719,0.21,0,97.0,8.817298560888306
17,2017-01-18,247.041092,247.040817,0.693511,2.7522,0.0,0,118.0,10.734896632332532
18,2017-01-19,247.680313,247.680496,0.402021,2.699634,0.0,0,118.0,10.734896632332532
19,2017-01-20,247.628021,247.627731,0.384394,2.708858,0.01,0,117.0,10.643582438454233
20,2017-01-21,250.335052,250.335068,0.345076,2.339946,0.0,0,118.0,10.734896632332532
21,2017-01-22,252.92482,252.924225,0.332748,2.166131,0.15,0,103.0,9.365183724158085
22,2017-01-23,365.222504,365.222717,0.542289,2.27533,0.67,1,59.0,5.34735919351304
23,2017-01-24,283.037018,283.036652,0.752923,2.553997,0.03,0,115.0,10.460954050697643
24,2017-01-25,258.228455,258.228729,0.107967,2.084496,0.0,0,118.0,10.734896632332532
25,2017-01-26,258.463623,258.463776,0.112771,2.039294,0.0,0,118.0,10.734896632332532
26,2017-01-27,252.766296,252.7659,0.122468,2.069152,0.0,0,118.0,10.734896632332532
27,2017-01-28,247.689117,247.689606,0.11975,2.087324,0.0,0,118.0,10.734896632332532
28,2017-01-29,241.151321,241.151215,0.124439,2.020134,0.0,0,118.0,10.734896632332532
29,2017-01-30,248.453094,248.453293,0.12029,2.01201,0.07,0,111.0,10.095697275184456
30,2017-01-31,248.657272,248.657486,0.127655,2.058662,0.0,0,118.0,10.734896632332532
31,2017-02-01,249.576492,249.576767,0.135771,2.135442,0.0,0,118.0,10.734896632332532
32,2017-02-02,251.523468,251.523239,0.120943,2.213688,0.0,0,118.0,10.734896632332532
33,2017-02-03,249.355347,249.355392,0.122445,2.215418,0.0,0,118.0,10.734896632332532
34,2017-02-04,259.126831,259.126709,0.123257,2.230057,0.0,0,118.0,10.734896632332532
35,2017-02-05,256.495117,256.494934,0.118526,2.064389,0.0,0,118.0,10.734896632332532
36,2017-02-06,252.149673,252.149704,0.117419,1.706248,0.0,0,118.0,10.734896632332532
37,2017-02-07,242.649094,242.649506,0.111959,1.718576,0.0,0,118.0,10.734896632332532
38,2017-02-08,245.766068,245.766037,0.110946,1.788863,0.0,0,118.0,10.734896632332532
39,2017-02-09,249.482269,249.482483,0.116511,1.864208,0.12,0,106.0,9.639126305792974
40,2017-02-10,238.857315,238.857391,0.124912,2.092932,0.0,0,118.0,10.734896632332532
41,2017-02-11,233.31778,233.31752,0.131842,2.101796,0.0,0,118.0,10.734896632332532
42,2017-02-12,236.188263,236.188065,0.122748,2.070692,0.03,0,115.0,10.460954050697643
43,2017-02-13,239.482376,239.482483,0.119612,2.216974,0.0,0,118.0,10.734896632332532
44,2017-02-14,245.515762,245.516068,0.118392,2.408576,0.0,0,118.0,10.734896632332532
45,2017-02-15,236.454773,236.454651,0.120046,2.501618,0.0,0,118.0,10.734896632332532
46,2017-02-16,240.743347,240.743607,0.120544,2.662336,0.0,0,118.0,10.734896632332532
47,2017-02-17,243.297455,243.297745,0.120198,2.579581,0.0,0,118.0,10.734896632332532
48,2017-02-18,230.025055,230.024734,0.127032,2.371036,0.0,0,118.0,10.734896632332532
49,2017-02-19,230.037598,230.037155,0.113435,2.432077,0.01,0,117.0,10.643582438454233
50,2017-02-20,234.994614,234.994537,0.11514,2.432688,0.0,0,118.0,10.734896632332532
51,2017-02-21,237.921051,237.92157,0.112893,2.445421,0.0,0,118.0,10.734896632332532
52,2017-02-22,234.225723,234.225998,0.151921,2.536392,0.0,0,118.0,10.734896632332532
53,2017-02-23,240.200455,240.200089,0.123145,2.928812,0.0,0,118.0,10.734896632332532
54,2017-02-24,242.647339,242.64769,0.115458,2.896191,0.0,0,118.0,10.734896632332532
55,2017-02-25,254.055069,254.055023,0.112607,2.65663,0.18,0,100.0,9.091241142523195
56,2017-02-26,230.942978,230.943192,0.241809,2.742153,0.0,0,118.0,10.734896632332532
57,2017-02-27,240.098846,240.099457,0.114907,2.46558,0.0,0,118.0,10.734896632332532
58,2017-02-28,264.339661,264.339478,0.12124,2.393446,0.34,0,85.0,7.721528234348749
59,2017-03-01,268.216736,268.217346,0.531191,2.556364,0.02,0,116.0,10.552268244575938
60,2017-03-02,237.047562,237.048065,0.106154,2.389353,0.01,0,117.0,10.643582438454233
61,2017-03-03,237.366486,237.36647,0.115303,2.428954,0.0,0,118.0,10.734896632332532
62,2017-03-04,228.210922,228.210968,0.130007,2.346612,0.0,0,118.0,10.734896632332532
63,2017-03-05,231.802536,231.802826,0.118858,2.355985,0.0,0,118.0,10.734896632332532
64,2017-03-06,245.893127,245.893326,0.111456,2.347608,0.0,0,118.0,10.734896632332532
65,2017-03-07,241.727448,241.727631,0.113999,2.354192,0.07,0,111.0,10.095697275184456
66,2017-03-08,237.725189,237.725464,0.138708,2.534975,0.01,0,117.0,10.643582438454233
67,2017-03-09,242.741928,242.742615,0.150938,2.641884,0.0,0,118.0,10.734896632332532
68,2017-03-10,253.549713,253.549484,0.132983,2.388863,0.09,0,109.0,9.913068887427864
69,2017-03-11,266.457092,266.456512,0.117637,2.433889,0.0,0,118.0,10.734896632332532
70,2017-03-12,256.616974,256.616882,0.108952,2.448657,0.0,0,118.0,10.734896632332532
71,2017-03-13,259.482605,259.48233,0.108311,2.374511,0.34,0,85.0,7.721528234348749
72,2017-03-14,367.054504,367.054718,0.119269,2.352358,0.89,1,43.0,3.886332091460297
73,2017-03-15,275.582489,275.582428,0.12769,2.754249,0.0,0,118.0,10.734896632332532
74,2017-03-16,295.261932,295.262573,0.11468,2.180347,0.0,0,118.0,10.734896632332532
75,2017-03-17,278.401611,278.401459,0.111558,2.448686,0.01,0,117.0,10.643582438454233
76,2017-03-18,279.642151,279.642273,0.112744,2.227406,0.37,0,82.0,7.447585652713859
77,2017-03-19,400.720337,400.720306,0.432802,2.479216,0.26,1,92.0,8.360727591496824
78,2017-03-20,281.280396,281.281219,0.107408,2.168596,0.0,0,118.0,10.734896632332532
79,2017-03-21,274.029449,274.029663,0.100982,2.258816,0.0,0,118.0,10.734896632332532
80,2017-03-22,273.785156,273.785248,0.10208,2.241316,0.0,0,118.0,10.734896632332532
81,2017-03-23,263.089478,263.089752,0.115344,1.982599,0.0,0,118.0,10.734896632332532
82,2017-03-24,272.663483,272.663788,0.108232,1.833956,0.13,0,105.0,9.547812111914677
83,2017-03-25,246.534393,246.534241,0.109589,2.288903,0.0,0,118.0,10.734896632332532
84,2017-03-26,255.7453,255.745071,0.110672,2.194999,0.0,0,118.0,10.734896632332532
85,2017-03-27,257.499176,257.498932,0.105365,2.172523,0.01,0,117.0,10.643582438454233
86,2017-03-28,274.240234,274.240845,0.110389,2.307365,0.02,0,116.0,10.552268244575938
87,2017-03-29,270.538391,270.538208,0.105819,2.222024,0.0,0,118.0,10.734896632332532
88,2017-03-30,276.869659,276.870148,0.104497,2.20709,0.0,0,118.0,10.734896632332532
89,2017-03-31,393.394104,383.365509,1.323774,2.496545,0.96,1,40.0,3.612389509825408
90,2017-04-01,311.710724,311.710449,0.392261,2.443868,0.01,0,117.0,10.643582438454233
91,2017-04-02,284.30603,284.306305,0.10726,2.137311,0.0,0,118.0,10.734896632332532
92,2017-04-03,300.268219,300.26828,0.105854,2.154038,0.11,0,107.0,9.73044049967127
93,2017-04-04,289.688202,289.688171,0.104803,2.379876,0.0,0,118.0,10.734896632332532
94,2017-04-05,283.324554,283.324646,0.10281,2.371398,0.0,0,118.0,10.734896632332532
95,2017-04-06,430.112488,388.649323,0.933356,2.518891,1.57,1,14.0,1.2382204689897
96,2017-04-07,340.886322,340.885956,0.261376,2.65455,0.0,1,118.0,10.734896632332532
97,2017-04-08,297.99102800000003,297.990845,0.107694,2.250145,0.0,0,118.0,10.734896632332532
98,2017-04-09,286.864258,286.863892,0.113122,2.247227,0.0,0,118.0,10.734896632332532
99,2017-04-10,282.103821,282.103577,0.237225,2.259243,0.0,0,118.0,10.734896632332532
100,2017-04-11,278.194427,278.194366,25.073164,2.335369,0.0,0,118.0,10.734896632332532
101,2017-04-12,283.040131,283.0401,25.074783,2.262705,0.0,0,118.0,10.734896632332532
102,2017-04-13,279.247681,279.248016,25.075048,2.287053,0.0,0,118.0,10.734896632332532
103,2017-04-14,273.564941,273.564728,25.076717,2.309224,0.0,0,118.0,10.734896632332532
104,2017-04-15,270.837311,270.837189,25.074385,2.324081,0.0,0,118.0,10.734896632332532
105,2017-04-16,270.580841,270.581024,25.075869,2.172562,0.0,0,118.0,10.734896632332532
106,2017-04-17,279.704529,279.705109,0.117673,0.745963,0.07,0,111.0,10.095697275184456
107,2017-04-18,270.90274,270.902588,0.105047,1.160757,0.0,0,118.0,10.734896632332532
108,2017-04-19,270.115051,270.114777,0.109198,2.389496,0.0,0,118.0,10.734896632332532
109,2017-04-20,276.952637,276.952484,0.173858,2.746948,0.11,0,107.0,9.73044049967127
110,2017-04-21,297.682068,297.682007,0.203201,2.600996,0.12,0,106.0,9.639126305792974
111,2017-04-22,309.724701,309.724884,0.110683,2.215269,0.31,0,87.0,7.90415662210534
112,2017-04-23,282.877655,282.877472,0.19207,2.424442,0.0,0,118.0,10.734896632332532
113,2017-04-24,298.697052,298.69693,0.116363,2.033575,0.23,0,95.0,8.634670173131713
114,2017-04-25,291.498047,291.498108,0.297134,2.271044,0.08,0,110.0,10.004383081306159
115,2017-04-26,277.169159,277.168579,0.110082,2.066049,0.01,0,117.0,10.643582438454233
116,2017-04-27,282.9133,282.912842,0.105445,1.963115,0.0,0,118.0,10.734896632332532
117,2017-04-28,272.226807,272.226868,0.106319,1.946749,0.0,0,118.0,10.734896632332532
118,2017-04-29,267.882538,267.883179,0.099319,1.935478,0.0,0,118.0,10.734896632332532
119,2017-04-30,270.543488,270.543488,0.105445,1.959024,0.0,0,118.0,10.734896632332532
120,2017-05-01,284.307068,284.30719,0.106515,1.927136,0.0,0,118.0,10.734896632332532
121,2017-05-02,280.909241,280.909393,0.106752,1.980624,0.0,0,118.0,10.734896632332532
122,2017-05-03,269.752563,269.752777,0.107377,2.112621,0.0,0,118.0,10.734896632332532
123,2017-05-04,272.47702,272.476624,0.110519,2.128196,0.13,0,105.0,9.547812111914677
124,2017-05-05,460.868896,413.201935,2.03493,2.521552,1.75,1,10.0,0.8729636934765141
125,2017-05-06,338.462555,338.462463,0.127958,2.469686,0.07,1,111.0,10.095697275184456
126,2017-05-07,278.902374,278.902161,0.10369,2.355351,0.0,0,118.0,10.734896632332532
127,2017-05-08,280.843384,280.843231,0.103794,2.194818,0.0,0,118.0,10.734896632332532
128,2017-05-09,273.442108,273.441864,0.1091,2.109058,0.0,0,118.0,10.734896632332532
129,2017-05-10,273.782715,273.782806,0.105579,2.150335,0.0,0,118.0,10.734896632332532
130,2017-05-11,409.823517,391.930023,1.988989,2.345117,1.04,1,33.0,2.9731901526773328
131,2017-05-12,327.522186,327.522247,1.521156,2.821558,0.31,0,87.0,7.90415662210534
132,2017-05-13,433.903778,432.135925,0.544842,2.859542,0.51,1,72.0,6.534443713930894
133,2017-05-14,302.014435,302.014099,0.10341,2.220608,0.0,0,118.0,10.734896632332532
134,2017-05-15,301.101166,301.101318,0.107412,2.084227,0.0,0,118.0,10.734896632332532
135,2017-05-16,294.233246,294.233124,0.106637,2.002648,0.0,0,118.0,10.734896632332532
136,2017-05-17,291.977539,291.977478,0.105359,1.914561,0.0,0,118.0,10.734896632332532
137,2017-05-18,288.081238,288.08139,0.122299,2.070794,0.03,0,115.0,10.460954050697643
138,2017-05-19,300.523224,300.523193,0.106652,1.961825,0.0,0,118.0,10.734896632332532
139,2017-05-20,272.813232,272.812958,0.105906,1.960391,0.0,0,118.0,10.734896632332532
140,2017-05-21,278.196381,278.19635,0.105842,1.852459,0.0,0,118.0,10.734896632332532
141,2017-05-22,303.959259,303.95929,0.167941,2.254122,0.34,0,85.0,7.721528234348749
142,2017-05-23,281.758911,281.759094,0.104129,1.929225,0.06,0,112.0,10.187011469062753
143,2017-05-24,309.790161,309.79007,0.110801,1.868839,0.26,0,92.0,8.360727591496824
144,2017-05-25,427.315704,427.315674,1.959865,2.52314,0.75,1,52.0,4.708159836364965
145,2017-05-26,301.133972,301.134308,0.107577,1.284429,0.0,0,118.0,10.734896632332532
146,2017-05-27,284.04715,284.047211,0.103492,0.785548,0.03,0,115.0,10.460954050697643
147,2017-05-28,309.62323,309.623322,0.138266,2.949069,0.08,0,110.0,10.004383081306159
148,2017-05-29,271.881226,271.881805,2.701784,13.455628,0.0,0,118.0,10.734896632332532
149,2017-05-30,299.072968,299.07309,1.017514,7.29613,0.17,0,101.0,9.182555336401492
150,2017-05-31,306.947479,306.946991,0.111775,2.274046,0.02,0,116.0,10.552268244575938
151,2017-06-01,287.931244,287.931488,0.105749,2.077973,0.0,0,118.0,10.734896632332532
152,2017-06-02,277.802155,277.802338,0.105407,2.06424,0.0,0,118.0,10.734896632332532
153,2017-06-03,266.97052,266.970093,0.102013,2.030447,0.0,0,118.0,10.734896632332532
154,2017-06-04,276.177338,276.177521,0.101709,2.062876,0.0,0,118.0,10.734896632332532
155,2017-06-05,285.910919,285.911102,0.101976,2.318384,0.0,0,118.0,10.734896632332532
156,2017-06-06,273.856415,273.856018,0.102593,1.880152,0.0,0,118.0,10.734896632332532
157,2017-06-07,277.133209,277.133087,0.105393,2.087208,0.0,0,118.0,10.734896632332532
158,2017-06-08,272.927246,272.927551,0.103777,2.146862,0.0,0,118.0,10.734896632332532
159,2017-06-09,273.272583,273.272614,0.100703,2.06969,0.0,0,118.0,10.734896632332532
160,2017-06-10,268.082977,268.082886,0.097749,2.057937,0.0,0,118.0,10.734896632332532
161,2017-06-11,270.71463,270.714508,0.101206,2.118322,0.0,0,118.0,10.734896632332532
162,2017-06-12,279.471893,279.471619,0.104782,1.971661,0.0,0,118.0,10.734896632332532
163,2017-06-13,274.729736,274.728577,0.104888,1.914997,0.0,0,118.0,10.734896632332532
164,2017-06-14,285.190094,285.189392,0.100808,1.90954,0.0,0,118.0,10.734896632332532
165,2017-06-15,273.186951,273.187103,0.099444,2.048863,0.0,0,118.0,10.734896632332532
166,2017-06-16,278.750244,278.750427,0.098425,2.117216,0.36,0,83.0,7.538899846592155
167,2017-06-17,268.195129,268.194977,0.09706,2.08376,0.0,0,118.0,10.734896632332532
168,2017-06-18,264.483002,264.482788,0.09351,2.013304,0.0,0,118.0,10.734896632332532
169,2017-06-19,307.962433,307.962616,0.105583,2.146751,0.53,0,70.0,6.351815326174301
170,2017-06-20,254.164429,254.164673,1.247963,2.61772,0.0,0,118.0,10.734896632332532
171,2017-06-21,246.253647,246.253372,0.161871,2.171767,0.0,0,118.0,10.734896632332532
172,2017-06-22,252.656143,252.656281,0.10204,2.032702,0.0,0,118.0,10.734896632332532
173,2017-06-23,263.434296,263.434479,0.102623,1.600872,0.1,0,108.0,9.821754693549567
174,2017-06-24,266.439819,266.440186,0.103239,1.586115,0.07,0,111.0,10.095697275184456
175,2017-06-25,243.629471,243.628769,0.100186,1.652491,0.0,0,118.0,10.734896632332532
176,2017-06-26,247.789124,247.789139,0.100438,1.647237,0.0,0,118.0,10.734896632332532
177,2017-06-27,243.567673,243.567551,0.099087,1.599954,0.07,0,111.0,10.095697275184456
178,2017-06-28,248.434113,248.434418,0.099232,1.627197,0.0,0,118.0,10.734896632332532
179,2017-06-29,244.939713,244.940002,0.098219,1.665092,0.0,0,118.0,10.734896632332532
180,2017-06-30,256.980255,256.980225,0.10061,1.665144,0.0,0,118.0,10.734896632332532
181,2017-07-01,285.906128,285.905762,0.104107,1.86276,0.65,0,60.0,5.438673387391337
182,2017-07-02,240.572891,240.572983,0.508611,2.254965,0.0,0,118.0,10.734896632332532
183,2017-07-03,246.038483,246.038803,0.107014,1.783622,0.0,0,118.0,10.734896632332532
184,2017-07-04,238.89801,238.897919,0.105504,1.853677,0.04,0,114.0,10.369639856819344
185,2017-07-05,280.519806,280.519897,0.104259,1.984926,0.7,0,57.0,5.164730805756448
186,2017-07-06,348.13092,348.131348,0.757164,2.676658,0.87,1,45.0,4.068960479216891
187,2017-07-07,264.979706,264.980011,0.102254,2.121968,0.01,0,117.0,10.643582438454233
188,2017-07-08,256.455566,256.455597,0.10465,1.875147,0.0,0,118.0,10.734896632332532
189,2017-07-09,239.824753,239.824738,0.10402,1.824311,0.0,0,118.0,10.734896632332532
190,2017-07-10,251.344421,251.344452,0.107036,1.764058,0.0,0,118.0,10.734896632332532
191,2017-07-11,256.181824,256.181824,0.105923,1.553372,0.0,0,118.0,10.734896632332532
192,2017-07-12,261.26413,261.264465,0.106398,1.612308,0.0,0,118.0,10.734896632332532
193,2017-07-13,264.28479,264.285248,0.11029,1.612651,0.0,0,118.0,10.734896632332532
194,2017-07-14,304.477631,304.47757,0.110127,1.618153,0.73,0,54.0,4.890788224121558
195,2017-07-15,256.274353,256.273743,0.840386,2.223345,0.0,0,118.0,10.734896632332532
196,2017-07-16,244.162964,244.163193,0.104829,1.80619,0.0,0,118.0,10.734896632332532
197,2017-07-17,261.219116,261.218933,0.107431,1.794016,0.0,0,118.0,10.734896632332532
198,2017-07-18,276.079651,276.079346,0.10702,1.802491,0.0,0,118.0,10.734896632332532
199,2017-07-19,261.378235,261.378143,0.108723,2.095922,0.0,0,118.0,10.734896632332532
200,2017-07-20,259.38858,259.388489,0.109815,1.929709,0.0,0,118.0,10.734896632332532
201,2017-07-21,255.879593,255.879486,0.110219,1.922134,0.0,0,118.0,10.734896632332532
202,2017-07-22,300.832336,299.044342,0.108973,1.671177,0.98,0,38.0,3.4297611220688147
203,2017-07-23,302.586884,302.58728,0.342846,2.387751,1.39,0,21.0,1.8774198261377748
204,2017-07-24,359.522919,348.458344,0.373377,2.383847,0.0,1,118.0,10.734896632332532
205,2017-07-25,260.942474,260.942413,0.100915,1.774839,0.0,0,118.0,10.734896632332532
206,2017-07-26,254.140411,254.139923,0.102943,1.818033,0.0,0,118.0,10.734896632332532
207,2017-07-27,253.805801,253.805664,0.10257,1.918536,0.0,0,118.0,10.734896632332532
208,2017-07-28,449.614532,360.801361,0.525061,2.115897,3.31,1,3.0,0.2337643363284389
209,2017-07-29,515.735962,433.520569,0.40125,2.83746,0.47,1,76.0,6.89970048944408
210,2017-07-30,290.43988,290.439911,0.097642,2.390081,0.0,0,118.0,10.734896632332532
211,2017-07-31,282.593597,282.593536,0.100061,2.456806,0.0,0,118.0,10.734896632332532
212,2017-08-01,309.48877,309.488708,0.102418,2.502002,0.0,0,118.0,10.734896632332532
213,2017-08-02,272.363953,272.363861,0.328969,2.317139,0.0,0,118.0,10.734896632332532
214,2017-08-03,308.2724,305.677032,0.105734,1.945741,0.06,0,112.0,10.187011469062753
215,2017-08-04,294.816681,294.816772,0.24845,2.498785,0.0,0,118.0,10.734896632332532
216,2017-08-05,258.499634,258.499817,0.10543,2.145888,0.0,0,118.0,10.734896632332532
217,2017-08-06,259.465363,259.465118,0.104923,2.704767,0.0,0,118.0,10.734896632332532
218,2017-08-07,403.881287,387.174469,0.220251,2.447456,1.47,1,18.0,1.6034772445028858
219,2017-08-08,293.622711,293.622803,0.123079,2.422463,0.04,0,114.0,10.369639856819344
220,2017-08-09,278.218964,278.218719,0.106672,1.981657,0.0,0,118.0,10.734896632332532
221,2017-08-10,269.334106,269.334167,0.10666,1.753987,0.0,0,118.0,10.734896632332532
222,2017-08-11,280.530884,280.530518,0.107186,2.144485,0.76,0,51.0,4.616845642486669
223,2017-08-12,306.087402,306.087067,0.126066,2.844995,0.52,0,71.0,6.443129520052598
224,2017-08-13,309.836761,309.836548,0.409877,2.774315,0.0,0,118.0,10.734896632332532
225,2017-08-14,285.869415,285.870209,0.106043,2.140326,0.0,0,118.0,10.734896632332532
226,2017-08-15,329.686096,327.282776,0.304991,2.20877,0.17,0,101.0,9.182555336401492
227,2017-08-16,289.304138,289.30426,0.20989,1.938907,0.0,0,118.0,10.734896632332532
228,2017-08-17,279.577667,279.578278,0.110299,1.778763,0.0,0,118.0,10.734896632332532
229,2017-08-18,327.115479,327.115967,0.111166,1.932241,0.51,0,72.0,6.534443713930894
230,2017-08-19,296.260559,296.261444,0.126397,2.72388,0.01,0,117.0,10.643582438454233
231,2017-08-20,266.385559,266.385437,0.103327,2.058733,0.0,0,118.0,10.734896632332532
232,2017-08-21,272.63382,272.633789,0.105047,1.950148,0.01,0,117.0,10.643582438454233
233,2017-08-22,275.4711,275.47113,0.108696,2.007128,0.0,0,118.0,10.734896632332532
234,2017-08-23,255.215683,255.215729,0.107186,2.434335,0.0,0,118.0,10.734896632332532
235,2017-08-24,265.393707,265.39325,0.108385,2.371386,0.0,0,118.0,10.734896632332532
236,2017-08-25,265.586548,265.586487,0.104145,2.402518,0.05,0,113.0,10.278325662941048
237,2017-08-26,253.629181,253.629135,0.103219,2.328074,0.0,0,118.0,10.734896632332532
238,2017-08-27,250.240479,250.240265,0.104692,2.474265,0.0,0,118.0,10.734896632332532
239,2017-08-28,263.131927,263.131683,0.104231,2.314003,0.0,0,118.0,10.734896632332532
240,2017-08-29,346.96344,346.963531,0.102909,2.885196,0.98,1,38.0,3.4297611220688147
241,2017-08-30,269.912598,269.912384,0.101927,3.002612,0.0,0,118.0,10.734896632332532
242,2017-08-31,261.100739,261.100647,0.101717,2.796015,0.0,0,118.0,10.734896632332532
243,2017-09-01,261.785065,261.785156,0.104231,2.662086,0.0,0,118.0,10.734896632332532
244,2017-09-02,326.813629,326.81369,0.158196,2.828098,0.77,0,50.0,4.525531448608373
245,2017-09-03,256.02005,256.020233,0.111604,2.540613,0.0,0,118.0,10.734896632332532
246,2017-09-04,259.863953,259.863953,0.107359,2.344789,0.0,0,118.0,10.734896632332532
247,2017-09-05,292.147186,292.147125,0.104317,2.376563,0.07,0,111.0,10.095697275184456
248,2017-09-06,331.358582,331.358459,0.103031,2.925498,0.55,0,68.0,6.169186938417708
249,2017-09-07,295.877594,295.877411,0.101334,2.983991,0.0,0,118.0,10.734896632332532
250,2017-09-08,270.714722,270.71463,0.100569,2.55689,0.0,0,118.0,10.734896632332532
251,2017-09-09,262.110931,262.111023,0.099354,2.428506,0.0,0,118.0,10.734896632332532
252,2017-09-10,252.747711,252.747437,0.099354,2.422978,0.0,0,118.0,10.734896632332532
253,2017-09-11,278.002167,278.002228,0.100018,2.37911,0.0,0,118.0,10.734896632332532
254,2017-09-12,259.478699,259.478485,0.102793,2.439245,0.0,0,118.0,10.734896632332532
255,2017-09-13,271.024628,271.024719,0.103696,2.505108,0.04,0,114.0,10.369639856819344
256,2017-09-14,276.343903,276.343933,0.103458,2.443171,0.0,0,118.0,10.734896632332532
257,2017-09-15,279.817078,279.817261,0.101659,2.600321,0.0,0,118.0,10.734896632332532
258,2017-09-16,256.44577,256.445618,0.10184,2.377562,0.0,0,118.0,10.734896632332532
259,2017-09-17,252.77887,252.778976,0.102266,2.45397,0.0,0,118.0,10.734896632332532
260,2017-09-18,258.993958,258.994293,0.101233,2.428128,0.0,0,118.0,10.734896632332532
261,2017-09-19,264.950012,264.949707,0.102851,2.308722,0.0,0,118.0,10.734896632332532
262,2017-09-20,267.784271,267.78421,0.102475,2.315744,0.0,0,118.0,10.734896632332532
263,2017-09-21,264.071259,264.07135,0.102981,2.234115,0.0,0,118.0,10.734896632332532
264,2017-09-22,259.096985,259.097351,0.115796,2.260792,0.0,0,118.0,10.734896632332532
265,2017-09-23,254.945221,254.945633,0.136889,2.109455,0.0,0,118.0,10.734896632332532
266,2017-09-24,255.45372,255.453522,0.125909,2.089634,0.0,0,118.0,10.734896632332532
267,2017-09-25,269.362885,269.362732,0.131644,2.243282,0.0,0,118.0,10.734896632332532
268,2017-09-26,263.642334,263.642731,0.128747,2.335139,0.0,0,118.0,10.734896632332532
269,2017-09-27,260.22171,260.221832,0.138651,2.252082,0.0,0,118.0,10.734896632332532
270,2017-09-28,260.548828,260.548859,0.143125,2.453939,0.0,0,118.0,10.734896632332532
271,2017-09-29,255.669266,255.669434,0.15425,2.259144,0.0,0,118.0,10.734896632332532
272,2017-09-30,245.256226,245.256195,0.141903,2.308738,0.0,0,118.0,10.734896632332532
273,2017-10-01,246.798065,246.797867,0.142861,2.204402,0.0,0,118.0,10.734896632332532
274,2017-10-02,255.881378,255.881744,0.14911,2.282011,0.0,0,118.0,10.734896632332532
275,2017-10-03,254.436829,254.436661,0.164411,2.517963,0.0,0,118.0,10.734896632332532
276,2017-10-04,250.78862,250.788742,0.198904,2.436499,0.0,0,118.0,10.734896632332532
277,2017-10-05,245.823761,245.823685,0.148755,2.579991,0.0,0,118.0,10.734896632332532
278,2017-10-06,251.619873,251.620087,0.180623,2.598023,0.0,0,118.0,10.734896632332532
279,2017-10-07,245.247421,245.247025,0.15052,2.317751,0.0,0,118.0,10.734896632332532
280,2017-10-08,249.263382,249.263245,0.157299,2.331163,0.06,0,112.0,10.187011469062753
281,2017-10-09,321.045044,321.045166,0.547933,2.729981,0.56,0,67.0,6.0778727445394125
282,2017-10-10,264.85907,264.859222,0.14873,2.42785,0.0,0,118.0,10.734896632332532
283,2017-10-11,264.895355,264.894806,0.140174,2.39443,0.06,0,112.0,10.187011469062753
284,2017-10-12,296.607758,296.607941,0.232388,2.575405,0.05,0,113.0,10.278325662941048
285,2017-10-13,258.222961,258.222717,0.139863,2.167727,0.0,0,118.0,10.734896632332532
286,2017-10-14,246.302292,246.302078,0.146536,2.220673,0.0,0,118.0,10.734896632332532
287,2017-10-15,252.750809,252.750595,0.155652,2.16293,0.0,0,118.0,10.734896632332532
288,2017-10-16,259.496582,259.49646,0.142232,2.343977,0.1,0,108.0,9.821754693549567
289,2017-10-17,249.840439,249.840607,0.159222,2.403133,0.0,0,118.0,10.734896632332532
290,2017-10-18,249.190308,249.190338,0.231235,2.658465,0.0,0,118.0,10.734896632332532
291,2017-10-19,252.188339,252.187988,0.288689,2.331692,0.0,0,118.0,10.734896632332532
292,2017-10-20,254.313904,254.315048,0.160247,2.488366,0.0,0,118.0,10.734896632332532
293,2017-10-21,243.042313,243.04245,0.16246,2.605784,0.0,0,118.0,10.734896632332532
294,2017-10-22,240.874374,240.874619,0.175278,2.613148,0.0,0,118.0,10.734896632332532
295,2017-10-23,267.499969,267.500732,0.170704,2.443084,0.03,0,115.0,10.460954050697643
