"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-06-18","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","92",",,W","74",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-06-19","1.12",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","95",",,W","77",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-06-20","0.13",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","86",",,W","73",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-06-21","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","86",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-06-22","0.57",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","77",",,W","67",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-06-23","0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","72","H,,S","81",",,W","67",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-06-24","0.11",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","91",",,W","71",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-06-25","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","85",",,W","70",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-06-26","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","84",",,W","65",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-06-27","0.04",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","82",",,W","71",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-06-28","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","89",",,W","75",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-06-29","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","93",",,W","73",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-06-30","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","91",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-01","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","93",",,W","75",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-02","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","86","H,,S","95",",,W","78",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-03","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","89","H,,S","97",",,W","80",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-04","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","86","H,,S","93",",,W","80",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-05","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","86","H,,S","92",",,W","80",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-06","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","89",",,W","79",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-07","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","82",",,W","68",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-08","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","85",",,W","64",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-09","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","88",",,W","64",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-10","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","96",",,W","71",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-11","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","86","H,,S","94",",,W","78",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-12","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","92",",,W","73",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-13","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","89",",,W","71",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-14","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","91",",,W","70",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-15","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","88",",,W","74",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-16","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","98",",,W","76",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-17","2.79",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","92",",,W","74",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-18","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","88",",,W","70",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-19","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","88",",,W","71",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-20","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","86",",,W","71",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-21","4.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","75",",,W","67",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-22","1.35",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","72","H,,S","83",",,W","65",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-23","0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","85",",,W","76",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-24","0.32",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","83",",,W","75",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-25","0.67",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","86",",,W","74",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-26","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","89",",,W","73",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-27","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","91",",,W","75",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-28","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","87",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-29","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","87",",,W","70",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-30","0.51",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","78",",,W","72",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-07-31","0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","84",",,W","71",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-01","0.25",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","89",",,W","74",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-02","1.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","86",",,W","75",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-03","0.31",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","84",",,W","73",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-04","0.11",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","90",",,W","73",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-05","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","91",",,W","74",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-06","0.18",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","91",",,W","74",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-07","0.12",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","91",",,W","75",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-08","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","94",",,W","75",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-09","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","92",",,W","75",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-10","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","92",",,W","75",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-11","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","83","H,,S","91",",,W","76",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-12","0.36",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","87",",,W","74",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-13","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","88",",,W","72",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-14","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","87",",,W","69",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-15","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","81","H,,S","92",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-16","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","90",",,W","73",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-17","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","94",",,W","78",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-18","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","90",",,W","76",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-19","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","87",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-20","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","82",",,W","71",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-21","2.46",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","82",",,W","73",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-22","0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","86",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-23","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","81",",,W","66",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-24","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","84",",,W","63",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-25","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","82",",,W","67",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-26","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","88",",,W","68",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-27","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","91",",,W","75",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-28","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","94",",,W","78",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-29","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","85","H,,S","94",",,W","79",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-30","0.04",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","86","H,,S","93",",,W","78",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-08-31","0.30",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","90",",,W","75",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-01","0.81",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","89",",,W","74",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-02","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","80","H,,S","89",",,W","74",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-03","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","84","H,,S","93",",,W","78",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-04","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","85","H,,S","95",",,W","79",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-05","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","85","H,,S","93",",,W","78",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-06","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","85","H,,S","93",",,W","78",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-07","2.89",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","82","H,,S","91",",,W","72",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-08","0.45",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","73","H,,S","77",",,W","63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-09","1.59",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,S","67",",,W","62",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-10","0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","76",",,W","65",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-11","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","77",",,W","71",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-12","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","86",",,W","71",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-13","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","82",",,W","73",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-14","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","78",",,W","72",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-15","0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","83",",,W","70",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-16","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","74","H,,S","83",",,W","69",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-17","1.26",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","80",",,W","72",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-18","0.22",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","78","H,,S","84",",,W","73",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-19","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","79","H,,S","87",",,W","72",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-20","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","76","H,,S","83",",,W","69",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-21","0.28",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","73","H,,S","78",",,W","68",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-22","0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","75","H,,S","80",",,W","65",",,W",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-23","0.71",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","64","H,,S","66",",,W","61",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-24","0.29",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,S","68",",,W","63",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-25","0.10",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","72","H,,S","82",",,W","68",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-26","0.19",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","77","H,,S","87",",,W","72",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-27","0.59",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","73",",,W","59",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-28","0.31",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,S","77",",,W","60",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2018-09-29","0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","70","H,,S","80",",,W","63",",,W",,,,,,,,,,,,,,,,
