,influent
4107,468.3976133269019
4108,392.088576664099
4109,392.15644499559886
4110,416.1739699956995
4111,452.17150999660186
4112,340.8433583323991
4113,397.50776000399804
4114,363.7942916749991
4115,283.448963340201
4116,299.2701283429997
4117,326.0894283391013
4118,500.71872166699796
4119,333.458951677502
4120,417.6304183214017
4121,368.76521167350114
4122,347.2421383357006
4123,452.5523299976976
4124,370.942673328998
4125,322.0375450151993
4126,326.5541383382995
4127,319.00448834600087
4128,299.47587334270014
4129,326.51831500320066
4130,333.49283999600095
4131,358.817399993102
4132,344.7103733406015
4133,340.6458983433021
4134,346.83051334160166
4135,343.33237001110183
4136,344.0407366692012
4137,344.44839667540197
4138,356.11679166190294
4139,306.7647233369002
4140,301.62526833700036
4141,295.35476833880136
4142,399.7041650023994
4143,374.8349016616003
4144,368.6170249985993
4145,448.69310666520124
4146,311.83332833150047
4147,468.4351066646998
4148,386.07724999610144
4149,406.2757849992038
4150,454.68385166110113
4151,431.94096832939937
4152,423.9956399911002
4153,432.09610832769846
4154,444.4286083380002
4155,387.94950666829726
4156,454.74004500890106
4157,387.9636733457997
4158,425.1373800040002
4159,423.8075716756991
4160,377.38729667779904
4161,449.2406466695006
4162,490.5454150076991
4163,489.37221500110087
4164,401.72929833430095
4165,486.58334166450317
4166,298.4607474844009
4167,275.81577666050066
4168,277.29575832710117
4169,304.19532168049943
4170,372.2556450075996
4171,449.07266332330187
4172,478.53581331759614
4173,435.48074333119774
4174,398.7515683432995
4175,437.4839716719987
4176,426.24718665860087
4177,368.93185666160076
4178,406.00324333320174
4179,411.81292998799927
4180,312.4905983344
4181,315.9738066708999
4182,425.92017833290106
4183,456.0648966589994
4184,477.63428332540167
4185,448.9138849927015
4186,462.64610832819943
4187,435.4325733320009
4188,422.883479998
4189,412.0176433232994
4190,424.78495832479985
4191,379.80805499640144
4192,459.0392633217031
4193,423.0859216604002
4194,374.4127066703981
4195,492.7408883305035
4196,503.35266333830504
4197,395.8230033423992
4198,416.15137667369993
4199,492.013393340904
4200,384.5903583336988
4201,382.6031750019992
4202,458.8595616639999
4203,492.8790033161995
4204,460.5432749949984
4205,296.4511883401992
4206,278.4030558397011
4207,294.93552499489897
4208,296.9525133306992
4209,307.844903350399
4210,310.47326167009993
4211,302.13747165970005
4212,297.38480333619964
4213,323.3655466625009
4214,289.15953832010103
4215,369.99940334549865
4216,437.63198668369574
4217,303.4174000092
4218,418.91862834269693
4219,274.6813616770986
4220,247.03649931797935
4221,237.010118327202
4222,258.14515833439896
4223,285.40830999429943
4224,407.7409366528
4225,380.7983133262017
4226,397.2969016577
4227,317.3930716650002
4228,314.6022149936009
4229,342.3961733348992
4230,387.8285966714978
4231,394.19528833869776
4232,416.23423167319817
4233,477.86905998830326
4234,439.0770149983027
4235,375.27386000799737
4236,518.1243933105037
4237,249.19975665749936
4238,385.25181666989914
4239,357.9255666701005
4240,388.7245666735002
4241,451.9006166499994
4242,334.50366832820066
4243,371.8563583211005
4244,361.9403950047001
4245,379.7214566716016
4246,400.99281000869865
4247,386.0847566739992
4248,410.4948583404979
4249,352.1589350022003
4250,438.9621749874995
4251,419.2984466576009
4252,303.7515916702004
4253,441.7165233293013
4254,433.33614500609934
4255,354.14533333989846
4256,379.95318334169906
4257,503.3425500006043
4258,443.808951666103
4259,315.3779883236005
4260,319.68779165880034
4261,391.56086665549975
4262,313.8440983337001
4263,304.5614616723995
4264,377.50154167099976
4265,507.6867283208995
4266,485.9553966586009
4267,360.2842916682023
4268,421.6682783451982
4269,425.88389501239914
4270,432.2066650091988
4271,396.4553650096972
4272,379.97488999820104
4273,361.47938666269994
4274,478.72420665400074
4275,266.3152499975991
4276,327.5606283354998
4277,320.86998832980015
4278,324.9337149981001
4279,314.88722499250036
4280,348.40892167489926
4281,367.99568334319736
4282,318.8358949946001
4283,399.97541667459734
4284,468.74265665080054
4285,332.4900233395005
4286,363.1953249953999
4287,389.2043316749006
4288,469.10189832550105
4289,394.0943600063986
4290,484.00071832210045
4291,327.1022516729985
4292,430.5466383425994
4293,481.55208500189997
4294,442.3876433509954
4295,497.624299996499
4296,402.49078168170115
4297,247.4453883388991
4298,254.09615832779969
4299,231.36236832640043
4300,345.15570334389895
4301,351.68953501109837
4302,362.7464333417981
4303,415.81940833839684
4304,497.98709000809856
4305,393.5672083380003
4306,385.19549166859815
4307,432.91160834609605
4308,489.9869416579999
4309,372.6316400086014
4310,378.65011166500074
4311,375.4402283325
4312,377.7093666703994
4313,430.9081466824961
4314,460.23808334229875
4315,347.6416166741986
4316,477.0833299887011
4317,313.94532333930005
4318,311.96118833719925
4319,477.96621165950063
4320,479.77427332480096
4321,395.263795009298
4322,269.5283199851
4323,453.1741966577
4324,482.9345949844999
4325,328.1711766731992
4326,292.13746998870016
4327,260.17728000129944
4328,361.9430016695004
4329,332.76134999140106
4330,347.1416983324008
4331,441.621423346597
4332,426.47566501649663
4333,401.54356834290246
4334,354.7277450036006
4335,413.97735834239944
4336,472.4820300030989
4337,393.2378266725993
4338,369.9407983378999
4339,496.5947049851997
4340,377.77642333849957
4341,338.6197499936007
4342,349.2845633346006
4343,344.91605833610066
4344,320.30285166579984
4345,348.53259000350033
4346,372.20762332610127
4347,360.2825999944003
4348,457.2205349859018
4349,463.62044664720037
4350,237.324113330099
4351,487.1573599877004
4352,379.9873283367004
4353,373.3389216701006
4354,386.7006533326006
4355,488.0106849955991
4356,475.8564350079988
4357,494.37910332819894
4358,288.4210466714997
4359,365.3412883398001
4360,489.3738699901
4361,379.84734832160075
4362,347.0783749949997
4363,325.59709165890007
4364,413.72537665489955
4365,379.8649633352995
4366,489.32136831759914
4367,432.0023016537997
4368,369.0869300097975
4369,382.0757116804976
4370,465.6085283199034
4371,422.14397999000107
4372,316.66020167290003
4373,463.074004994503
4374,310.2979149956009
4375,396.9927283325012
4376,327.2293316677
4377,309.2005700043998
4378,338.12564833879935
4379,301.759665016
4380,344.8352600107986
4381,360.4323033431978
4382,351.07439166650045
4383,383.14112166949906
4384,371.8058833239002
4385,324.50445167359976
4386,351.0858316699003
4387,471.24476665300034
4388,361.99205832820036
4389,444.81570665600054
4390,377.28973833829946
4391,391.05808667189916
4392,393.88185834239994
4393,390.73464332850097
4394,381.47368000489945
4395,373.2520100020998
4396,388.8431733366992
4397,380.43580167299785
4398,478.4579516544999
4399,364.28013999810054
4400,333.8447866719997
4401,295.8973700124997
4402,289.27412166680034
4403,405.7921750106977
4404,497.77464666380007
4405,428.0759566785973
4406,486.4301083213999
4407,379.4784583212008
4408,321.44356332940004
4409,400.9697316579002
4410,342.38911499989985
4411,326.09391165910034
4412,360.0708266665
4413,315.5490249965004
4414,352.0134033288004
4415,374.2454616794005
4416,365.42104165990014
4417,382.6610550052996
4418,334.55713667780066
4419,411.93013167389773
4420,496.5930166575005
4421,477.03835165260085
4422,295.7505512574225
4423,291.2216090706188
4424,404.30794166900057
4425,489.30952665090047
4426,331.4929349950005
4427,450.9948049872016
4428,406.44453000280106
4429,462.8992616542008
4430,473.53412166140134
4431,363.3841749930993
4432,409.11925665189915
4433,323.41077666349986
4434,411.47242998899935
4435,371.23313832750046
4436,439.0783749872013
4437,353.99426166919983
4438,289.6890914155936
4439,281.0123125043009
4440,305.2753416684008
4441,433.33418499869924
4442,287.45799334829894
4443,306.07290833490106
4444,289.3335900045011
4445,295.55250200034044
4446,300.3747950027014
4447,321.7786299968008
4448,335.34183917380045
4449,297.95325334450007
4450,293.8890933385002
4451,264.02725506970074
4452,287.51096999270123
4453,412.34024498889937
4454,364.6988049927001
4455,336.79862499409995
4456,337.0703433326992
4457,322.38847499840057
4458,399.3686033216995
4459,317.0517516660001
4460,332.4083883310004
4461,395.0146333320989
4462,422.03035167569817
4463,391.6597333327005
4464,395.3802533409989
4465,387.8737066660006
4466,391.4315116663005
4467,402.5659500050974
4468,476.0744650220979
4469,455.5386350121994
4470,366.3390200080006
4471,316.7750116712998
4472,328.96805000120014
4473,381.54160833039947
4474,321.6807633291996
4475,375.04964832919813
4476,499.18894666070037
4477,426.59021167499765
4478,420.87771167469793
4479,418.76242834219806
4480,388.65057834370106
4481,392.160536673099
4482,475.80447499240256
4483,430.51915667879734
4484,390.6032933345986
4485,438.1688116589009
4486,318.3654300084998
4487,452.6167833230019
4488,405.81651499739945
4489,392.3748550015983
4490,458.7567133311041
4491,494.3132333342032
4492,476.3084083330031
4493,480.08101333550394
4494,416.70903166669984
4495,478.40762833310447
4496,433.14329167330163
4497,406.50819332580147
4498,349.3126716618006
4499,387.7889783259012
4500,449.8916766556003
4501,387.42801666689877
4502,426.160288340997
4503,446.8017750115995
4504,497.6199349916995
4505,439.6967350168957
4506,452.63560832410104
4507,413.9725116550992
4508,331.1717633380003
4509,356.9847549930998
4510,414.2032966598025
4511,473.5199966609048
4512,441.61747833369935
4513,480.3732483160026
4514,466.4773383210993
4515,475.3076183250011
4516,489.21395498120273
4517,487.54655664780347
4518,494.85223998380417
4519,489.13739999310457
4520,432.20579000169766
4521,337.0141883291006
4522,408.48171332439995
4523,447.8953316571009
4524,440.43078832669994
4525,391.8799083338978
4526,388.51359834160087
4527,435.58634332730156
4528,409.6733966734991
4529,451.11888498809924
4530,397.49364665680037
4531,370.4200416716979
4532,413.705383333799
4533,480.2707050031043
4534,409.44816333349917
4535,498.48244999210505
4536,487.73214833610325
4537,374.9158083359988
4538,386.9722100048977
4539,427.77358165330025
4540,357.10027001019967
4541,438.3340983235006
4542,444.55303499399986
4543,379.2429366612006
4544,408.2069899899999
4545,370.37233498820063
4546,390.64667832120136
4547,390.49629332120134
4548,313.08144166140096
4549,377.0412949975993
4550,323.87781500239953
4551,263.87755166970135
4552,281.51653270056835
4553,324.9598483368002
4554,315.4520800025005
4555,288.761274995199
4556,310.39145569760046
4557,317.6941000076987
4558,311.1974849899009
4559,333.3844349927004
4560,322.22707333040006
4561,313.4970633273005
4562,334.14166999410037
4563,355.6952666598025
4564,299.9686616588013
4565,443.0415366714974
4566,446.63343166779975
4567,412.9529600039996
4568,443.01446999900094
4569,398.67871001069716
4570,325.01358998800157
4571,341.4607416668988
4572,324.7443049968008
4573,314.57722332140054
4574,339.3123116601999
4575,339.93760166030125
4576,340.63622999409966
4577,340.6421599929009
4578,363.86444332610097
4579,375.11133332090054
4580,369.7276633425009
4581,392.2016133379997
4582,367.8340416724016
4583,317.6954799913004
4584,372.2002566643992
4585,417.7723749918003
4586,367.7391850009003
4587,469.60299833300286
4588,464.9611183263048
4589,476.87514832670513
4590,468.1999900005047
4591,439.1305250091988
4592,366.9473783386981
4593,321.2045883346994
4594,309.48171832340006
4595,313.20402166020074
4596,361.7499183283009
4597,347.50804832679984
4598,463.01123833570017
4599,449.5799199917015
4600,324.8590883262004
4601,311.07824498880103
4602,472.6488666681982
4603,433.80781665999905
4604,428.70503333290213
4605,400.6547033265989
4606,519.0924999826026
4607,509.651743312503
4608,464.0677366635
4609,382.8455816709004
4610,460.18757501020025
4611,440.06026333339946
4612,360.7574000053987
4613,379.1790183294991
4614,344.7041433358986
4615,367.3552716719981
4616,386.6842016734985
4617,388.0965083325986
4618,308.7551266572
4619,384.7563749945009
4620,426.46186168149967
4621,425.90288500969945
4622,387.82846499990035
4623,387.27533833360036
4624,441.0636416785992
4625,248.5926466603005
4626,303.8469866626008
4627,301.92005165970005
4628,313.2622899947998
4629,312.0912699900006
4630,399.31904165789973
4631,366.58865667319793
4632,400.59227166699833
4633,456.4159233220024
4634,440.5309350067005
4635,392.2116850028006
4636,442.26465333459834
4637,482.8197833220049
4638,439.7845399964989
4639,443.22652333589974
4640,497.51685333630405
4641,418.2602566674997
4642,345.63061833659884
4643,319.3106266597002
4644,372.3735316596977
4645,416.01939500119846
4646,402.75791667060014
4647,480.7177216511995
4648,349.7813866644012
4649,320.5189316626002
4650,312.3601216634002
4651,337.3557749956004
4652,387.30630999779845
4653,379.90920334169834
4654,384.1730016618004
4655,437.82333665970157
4656,276.7114833321981
4657,314.60629333440016
4658,355.20549499420036
4659,354.7216849953006
4660,398.55472165669994
4661,357.17990999059816
4662,388.1567099951994
4663,349.16359666820114
4664,351.4718666655008
4665,379.65675832939945
4666,344.8087049988994
4667,342.22609832580036
4668,354.15759998489904
4669,350.45511498599967
4670,338.53864165050004
4671,375.6136066652008
4672,406.55381665400097
4673,451.80327166089944
4674,453.36536000569896
4675,446.16677999320416
4676,433.0364933353004
4677,465.872086663204
4678,492.01587498860357
4679,472.86092332180215
4680,382.71646999359973
4681,271.2125333381994
4682,340.69557901530777
4683,313.19650084060066
4684,323.19120417939973
4685,314.7068050116009
4686,318.9734425219007
4687,358.342416224595
4688,287.4106966736997
4689,435.29418832400194
4690,487.8328983214025
4691,451.5510283210028
4692,422.9486200029021
4693,348.40678000589963
4694,358.12464499280054
4695,321.0375399966001
4696,305.858789993701
4697,398.6727233240004
4698,387.1983066742976
4699,448.4684116692033
4700,384.438066662001
4701,388.76995167939725
4702,346.6376516662994
4703,349.19915166630045
4704,355.3669650011999
4705,358.02509332810064
4706,314.2547783336005
4707,362.31402999400007
4708,368.42955999220015
4709,406.24942833340106
4710,373.44332000410003
4711,378.7863433302997
4712,346.9658099946999
4713,364.4934349924002
4714,358.60612166070024
4715,388.7503500001004
4716,396.01499000210083
4717,338.14463999539896
4718,319.9873833198002
4719,339.63577333159935
4720,326.20267498919964
4721,343.991873333799
4722,414.4191200098022
4723,392.43244167019947
4724,391.7913483313986
4725,389.32155000229847
4726,369.37861000310045
4727,438.0227533297016
4728,410.67711333879765
4729,429.376941677098
4730,423.9341833536026
4731,406.9292766710988
4732,392.1011883346985
4733,465.2918983178998
4734,400.96922666840123
4735,349.1930699933007
4736,444.09202332380113
4737,398.0709300010012
4738,397.1567816639972
4739,332.1206183246995
4740,325.98950665429953
4741,414.31400001139684
4742,351.1275999996981
4743,317.00346832569943
4744,342.016684999999
4745,379.0645500017983
4746,360.64744166569966
4747,346.13011332939965
4748,378.5458016661992
4749,371.4404249930006
4750,354.51797666539994
4751,336.6580316630999
4752,359.98296832539967
4753,428.8545349899005
4754,455.51391498700093
4755,424.85660000359724
4756,352.1216066607999
4757,331.3482333347022
4758,343.58316667139843
4759,388.6894249906003
4760,395.49849165640063
4761,327.3502199970008
4762,316.0149616571998
4763,346.8906683188982
4764,357.5785299870983
4765,353.8391766533984
4766,325.8316683226998
4767,322.1436016526989
4768,350.54197664989846
4769,350.20104498459864
4770,352.36140832199874
4771,323.2394599922991
4772,326.28915832930034
4773,321.21311665980073
4774,336.15199999440046
4775,334.72278333049957
4776,310.6211249941006
4777,317.3451366638002
4778,338.3103133421982
4779,419.7519783245005
4780,331.6828766671
4781,353.11448999630034
4782,443.91204333849726
4783,355.8718249944001
4784,366.3072249922011
4785,353.02959165920123
4786,359.1403533236994
4787,367.9623133243998
4788,348.9041649898996
4789,311.2980199865986
4790,362.4695349846985
4791,350.7908616528987
4792,316.74259998819997
4793,312.9802716547999
4794,324.00191498819964
4795,344.070468319099
4796,314.0349816573998
4797,330.82648833050047
4798,397.1368799973992
4799,359.7813533395976
4800,310.15130166239993
4801,308.90633165659966
4802,315.59030999289996
4803,305.25586165680005
4804,318.1097083229
4805,414.9261716546996
4806,361.5558133273993
4807,312.03505500270006
4808,303.53624667260016
4809,312.4741283358001
4810,360.90046165289976
4811,353.5633766517982
4812,363.2147249847983
4813,345.02964664959813
4814,348.8080066508981
4815,361.86581664989814
4816,351.16327331939834
4817,314.42866665079845
4818,318.98523165089836
4819,314.4761166562998
4820,351.4999833265001
4821,307.24097999750086
4822,381.60519999099967
4823,389.97035665759984
4824,409.0861066621
4825,397.2672533308992
4826,346.8528700112991
4827,309.41494333629976
4828,310.87963999079983
4829,364.53432166520025
4830,334.2124116608999
4831,312.21303166109993
4832,308.77004665569956
4833,310.99483498579957
4834,314.22310998829926
4835,322.7827383171981
4836,416.31674166329896
4837,328.8027966555979
4838,326.3454733210994
4839,322.9501249926013
4840,318.62709665270125
4841,368.6277249976984
4842,409.29865833749744
4843,410.12871500869807
4844,396.0756566744984
4845,337.46428332759933
4846,335.1737033268993
4847,407.6604049966005
4848,359.2949833293985
4849,370.35684666549867
4850,453.96817832299826
4851,357.72412166219874
4852,407.21889166330044
4853,407.21889166330044
4854,459.2434783282989
4855,427.5568600003
4856,409.79256000899795
4857,466.91639500559853
4858,349.2467516635986
4859,460.20529831969714
4860,432.0802983362983
4861,459.5851966564975
4862,355.6748216768989
4863,391.37427833969826
4864,376.9554033359995
4865,399.6631866738981
4866,392.0311200054987
4867,388.3811166730989
4868,394.2300100025007
4869,387.12751833310045
4870,362.0173283462016
4871,421.650588324902
4872,364.3298200007995
4873,354.6933833436006
4874,422.4430183410976
4875,367.3639133448984
4876,370.00596333609894
4877,370.7435383332987
4878,377.35952499819837
4879,374.196873327599
4880,383.55719333629924
4881,390.26370833279765
4882,413.0897316802969
4883,384.5539350080986
4884,417.48119667719806
4885,390.80196666899826
4886,392.4677500074981
4887,389.5552850026983
4888,388.7389500071987
4889,438.5193000156958
4890,396.9057983427974
4891,357.96980666499996
4892,390.7051216774985
4893,385.0801716716994
4894,405.3793116795015
4895,389.1201483312009
4896,388.407569997301
4897,335.53040832699986
4898,330.24402833420044
4899,374.64475500550003
4900,465.705193317399
4901,452.6044999895006
4902,499.49141332100004
4903,479.6648183182001
4904,454.3088166526995
4905,460.80685165399916
4906,383.3363300145016
4907,397.4798183360983
4908,428.20887500829656
4909,415.5366383432985
4910,484.3149516650004
4911,473.4217233313005
4912,511.0386733332012
4913,435.76666001189705
4914,434.4380316873025
4915,423.06461334279817
4916,444.57695834819475
4917,480.84504000429956
4918,482.9990199895978
4919,447.7481633400999
4920,482.7955099967992
4921,494.40891000900035
4922,511.0373666625033
4923,461.72116167090047
4924,452.2341916594019
4925,497.14617167190136
4926,327.79987832869983
4927,466.10601167090243
4928,472.64411667609903
4929,314.0525350129974
4930,326.2847402551738
4931,492.4512533308031
4932,340.4277125014004
4933,344.9827150118028
4934,338.78124000120084
4935,357.87341582049964
4936,444.03106500390044
4937,398.65703333889866
4938,406.8297416616014
4939,460.84301332160203
4940,323.7180300001001
4941,323.6325249942007
4942,404.59193167539854
4943,392.09430667529966
4944,387.15972166660043
4945,393.5860716688008
4946,410.7193566770979
4947,393.76643167609956
4948,395.3777616666014
4949,409.16482667679844
4950,300.2759633453977
4951,308.89501833279917
4952,473.3903716672025
4953,425.55959334409766
4954,405.14070500899834
4955,390.1374483417989
4956,472.00334499800056
4957,403.60412834169824
4958,403.10160500829824
4959,428.61711167789775
4960,377.43118166739885
4961,411.9310400061977
4962,450.63075665480125
4963,336.3176883351009
4964,333.01738166300004
4965,376.7304616661009
4966,387.8141849999004
4967,390.48741666600057
4968,386.8551083402999
4969,385.82350499920057
4970,385.82350499920057
4971,414.2244100110025
4972,398.0522716729986
4973,398.0522716729986
4974,398.0522716729986
4975,377.02765000399955
4976,396.9598083420022
4977,399.53569333999866
4978,398.0747116729986
4979,398.5787683397986
4980,427.54617501119753
4981,477.0596483374999
4982,383.8524416743015
4983,397.34590167339854
4984,395.40245500559854
4985,396.5139483410986
4986,417.11730334059814
4987,426.0270200097976
4988,423.78739500729733
4989,338.31687166719917
4990,393.0579283361987
4991,364.53021000379994
4992,387.33247833090087
4993,394.97787666640136
4994,409.2099333433983
4995,410.7193566770979
4996,406.9137833425981
4997,391.5245800083996
4998,387.57003999990036
4999,390.48741666600057
5000,391.5245800083996
5001,391.5727716690008
5002,426.9930666765978
5003,388.3101533410997
5004,394.0863333359008
5005,385.8639583397009
5006,445.18670001810074
5007,390.15425334159886
5008,386.30681333310054
5009,459.68397499670215
5010,433.9923066560998
5011,424.8014566550994
5012,364.2446549976997
5013,326.0127300014002
5014,333.22864666680033
5015,378.9115100153016
5016,422.2227633433981
5017,418.70838667799904
5018,489.13894165960295
5019,419.709088343998
5020,501.30993499979945
5021,388.4010150000004
5022,474.374963337101
5023,424.91311001209795
5024,422.51145334499796
5025,460.14878499980057
5026,459.93646833310055
5027,460.39697499740123
5028,489.9552233333026
5029,418.55782500909874
5030,467.48785501289893
5031,421.9081200052973
5032,327.9917149936001
5033,379.00160832939895
5034,388.62693833819856
5035,446.0090499944003
5036,374.2262033326
5037,375.673356664599
5038,280.02875709090057
5039,303.4665066725
5040,304.3888616806993
5041,330.0211266673985
5042,330.08785500509913
5043,283.8206550090007
5044,323.55554334519826
5045,288.6216133411992
5046,288.00064500439976
5047,277.4458800103995
5048,300.3517700092992
5049,301.3337650047985
5050,280.7783633370999
5051,312.0276100105006
5052,293.7213783275004
5053,305.65957333249895
5054,328.5408350014977
5055,309.9638650014005
5056,302.1160016581005
5057,343.4819049944996
5058,376.2458483332006
5059,369.95461333700155
5060,452.2253083256026
5061,455.89868499719984
5062,349.64244833929956
5063,428.6957833301001
5064,416.33344499130186
5065,252.7614199985011
5066,304.17350501059894
5067,311.1218283453996
5068,358.7090166860993
5069,302.4271466755002
5070,311.79529167349915
5071,308.375418341898
5072,297.38064667709915
5073,296.2316083515002
5074,324.53266167659996
5075,334.4101350071029
5076,335.8126416742993
5077,359.8059249962006
5078,319.10373333439946
5079,286.1615400108001
5080,294.25999668829866
5081,505.09256331820427
5082,461.80979833529864
5083,484.5533050009001
5084,467.02024999819963
5085,441.551830003698
5086,373.9194566657997
5087,471.20879499179966
5088,438.7935200032997
5089,499.68532833750476
5090,465.55063000899725
5091,487.49850499830177
5092,446.58282832030295
5093,453.83540832230324
5094,444.4616449891015
5095,376.8462483402976
5096,332.22771833300084
5097,333.2445916654002
5098,319.0996749947001
5099,362.3005799933994
5100,388.6648383341986
5101,347.2857733357015
5102,319.0661500017003
5103,393.0890649988998
5104,350.470071670698
5105,393.430419993599
5106,372.6446216744975
5107,346.8822800032989
5108,340.4446399997994
5109,333.08842833180057
5110,336.3049499973009
5111,373.3376399977999
5112,365.61834832730017
5113,322.78943165910044
5114,363.1249533303
5115,433.5273233209994
5116,315.7429766750998
5117,388.7357566671981
5118,463.84301832650306
5119,409.0896300019983
5120,380.15647666869893
5121,426.0370116683991
5122,481.93626166020465
5123,402.6251283449967
5124,389.54038334169667
5125,453.8978166667035
5126,393.32993000489745
5127,351.06171167039827
5128,366.4243516683001
5129,357.0265733322995
5130,312.4252699961002
5131,319.66938999500024
5132,344.7415049930999
5133,329.9058783310992
5134,331.0726199974991
5135,340.9112266579006
5136,330.1813516692987
5137,329.26766499699977
5138,320.5378166596008
5139,353.91921166169857
5140,367.7291316637995
5141,319.59120332609984
5142,329.32079833200015
5143,310.84724832199913
5144,315.1271016578994
5145,313.58045665639844
5146,309.7364249930986
5147,339.92463332299985
5148,329.2244916673995
5149,337.19794999070047
5150,336.31223332389976
5151,328.3738950005994
5152,329.8259716639001
5153,323.37360499319897
5154,325.54345666810036
5155,313.1998699895985
5156,323.80367499299894
5157,340.8438183237006
5158,335.60332331750084
5159,311.46593332569864
5160,313.45040332239853
5161,335.62390999889965
5162,321.750431668299
5163,328.07761666450017
5164,338.2019716561993
5165,335.99393164900124
5166,342.0647666578003
5167,332.7875416609975
5168,339.85262665080023
5169,349.95052165959913
5170,342.121208327
5171,341.9025766500024
5172,333.09593666079763
5173,355.73027165899964
5174,365.414601654399
5175,348.45005999139914
5176,363.1741466521976
5177,345.49537498839857
5178,327.3140016516994
5179,337.59461499389835
5180,319.18718498889996
5181,326.2857516516999
5182,344.4441116509994
5183,343.2389083250986
5184,353.339113326799
5185,346.8310583182992
5186,336.21400165140045
5187,337.2426016441022
5188,353.03629166219844
5189,344.8445483261995
5190,405.4646183226996
5191,267.8874063891175
5192,352.8856499899986
5193,333.2989983266997
5194,386.11125167159946
5195,392.94410500419855
5196,384.83057000419865
5197,334.4239449949989
5198,358.8499799950988
5199,339.32963165419864
5200,329.51285999109905
5201,352.49691999289894
5202,352.8064199842988
5203,336.67476998919955
5204,335.4710983195008
5205,337.2428916554999
5206,336.1221749772022
5207,331.8807116518007
5208,331.69229999639913
5209,464.4767466541024
5210,368.5849533310997
5211,292.4032666608997
5212,296.71187166600106
5213,326.9357599970978
5214,291.2858216712985
5215,314.18372499770044
5216,361.7167000028027
5217,283.73897666150015
5218,294.86489666910046
5219,354.1879466737982
5220,352.089970004096
5221,319.0511483422995
5222,323.2897033314993
5223,332.11797832339937
5224,306.4299966649006
5225,321.10307165640177
5226,352.94949166540255
5227,296.192953329601
5228,313.5349166724002
5229,364.3625666875025
5230,314.88906168179903
5231,272.54973665949984
5232,274.04318833090156
5233,265.2405433179997
5234,307.9502000039994
5235,265.5942833299006
5236,329.6836749948017
5237,328.27193666720126
5238,319.8674683469968
5239,326.1197983435996
5240,321.59383832680106
5241,321.65169664930227
5242,333.85936166039903
5243,335.90426498650083
5244,339.6831633229998
5245,338.9681049896994
5246,338.19223332310025
5247,332.48485666089755
5248,348.57991332789874
5249,330.91466998409936
5250,342.1964399919992
5251,341.79922998839874
5252,335.52380165510027
5253,326.1412850003996
5254,325.261475001998
5255,333.4985449978011
5256,324.16978501610004
5257,264.712758324201
5258,273.1792749932997
5259,294.99141665459996
5260,324.279341660699
5261,294.5120883302984
5262,291.02483667639785
5263,311.0513483267984
5264,366.04648834769966
5265,312.87919333169935
5266,312.61882833489994
5267,414.00364499480264
5268,316.2318933373989
5269,322.9364599972981
5270,292.8343583418014
5271,308.3370099941003
5272,284.0233299993999
5273,299.0443616681994
5274,330.98213167170076
5275,337.5879166580002
5276,315.7516683437991
5277,285.29194166150063
5278,304.6907408305011
5279,313.79691500460075
5280,331.5205858275994
5281,346.6020483361978
5282,326.805971675198
5283,437.59929502019816
5284,394.00405668539787
5285,431.54156834639906
5286,507.61034332349726
5287,509.53931166739756
5288,510.00203832839685
5289,450.01062834919685
5290,310.38053000589923
5291,323.56297334889814
5292,497.02269167329854
5293,497.66141165340264
5294,443.186360001302
5295,433.8820116702014
5296,365.8089383450006
5297,330.5347366688996
5298,350.14879001639815
5299,355.84757833629925
5300,306.5888616768991
5301,304.55953000699947
5302,312.80487667209985
5303,340.94000833729996
5304,333.0949183383986
5305,305.62656667120046
5306,300.35661999540076
5307,322.120203331298
5308,353.64960333560146
5309,340.85553833949956
5310,335.9157533316993
5311,313.2076416473003
5312,310.837639978201
5313,318.25619331769906
5314,356.1607472950786
5315,334.80112167519945
5316,314.4542333361985
5317,418.5315950001967
5318,328.3453716749998
5319,300.91088500140006
5320,321.5998533481
5321,325.14558999859963
5322,329.91329167860005
5323,316.80275833500025
5324,326.3098566684973
5325,381.3248233311991
5326,410.4925333309979
5327,321.38855166799823
5328,467.87514165949943
5329,404.3069249950989
5330,316.41314500179897
5331,408.34729501280106
5332,335.4438033267981
5333,324.019218320901
5334,335.19317999340103
5335,318.46970733119923
5336,331.3307183320004
5337,314.86262500160154
5338,299.82970167139956
5339,317.6707133265008
5340,283.6491466756984
5341,320.8827616764978
5342,276.5590666720344
5343,294.1767766611998
5344,295.95912666729976
5345,301.81476499460166
5346,282.4103700010987
5347,310.9881933356991
5348,288.75760833059957
5349,307.0917349895006
5350,279.9725016659002
5351,314.5143916713999
5352,292.5080233287994
5353,287.234635011599
5354,278.0790150047984
5355,271.69837500789885
5356,248.33869167919806
5357,280.6999300129995
5358,290.33559667409907
5359,282.839926663399
5360,311.5221733245986
5361,290.1704616521004
5362,314.19061000860125
5363,285.3146099928992
5364,293.58990831870074
5365,307.11371998760114
5366,312.40653331740054
5367,270.61979333039994
5368,242.76290333130004
5369,317.6153349886005
5370,295.7497683272027
5371,302.2432349980004
5372,280.47625166579934
5373,287.8850050003995
5374,306.86773333510075
5375,308.01536833529985
5376,282.88242500209884
5377,299.6180899997988
5378,301.9879116697003
5379,301.3922733371993
5380,284.81220166560007
5381,327.94714333970006
5382,326.3783999984007
5383,307.3482916695011
5384,319.59488000000005
5385,308.5450300110974
