,mean_prcp_imp,prcp_1yr,prcp_2yr,prcp_5yr,int_one,int_two,int_five,influent_flow_imp,complete_flow_imp,ammonia_ppm_imp,nitrate_ppm_imp,nitrite_ppm_imp,TIN,performance,Label
9571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.69,302.71,0.095749,2.432556,0.030975,2.55928,99.9933925798672,302.6909033203125
9572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.84,301.86,0.095749,2.338384,0.030975,2.4651080000000003,99.9933739729658,301.842405090332
9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.71,295.72,0.095749,2.25708,0.030975,2.383804,99.99661830847788,295.7099914550781
9574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.01,297.02,0.095749,2.25708,0.030975,2.383804,99.9966331099963,297.01050872802733
9575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.63,296.64,0.095749,2.25708,0.030975,2.383804,99.99662879681759,296.63100158691407
9576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.81,296.82,0.095749,2.25708,0.030975,2.383804,99.99663084127891,296.80999755859375
9577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.9,297.91,0.095749,2.25708,0.030975,2.383804,99.99664316884859,297.8999938964844
9578,0.03333333333333333,0.03333333333333333,0.0467,0.06496666666666667,0.2,0.2802,0.3898,295.64,295.65,0.095749,2.225962,0.030975,2.3526860000000003,99.99661750777977,295.64139862060546
9579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.06,295.07,0.095749,2.199097,0.030975,2.325821,99.99661085880838,295.05999755859375
9580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.61,306.62,0.095749,2.199097,0.030975,2.325821,99.99673852777144,306.6099853515625
9581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.4,367.41,0.09449,2.199097,0.030849,2.324436,99.99727817093084,367.39960693359376
9582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.41,372.41,0.091934,2.199097,0.030594,2.321625,100.0,372.4100036621094
9583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.94,365.94,0.091934,2.199097,0.030594,2.321625,100.0,365.93700408935547
9584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.21,360.22,0.091934,2.148326,0.030594,2.270854,99.99722384164794,360.2099914550781
9585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.09,354.1,0.091934,2.104492,0.030594,2.22702,99.9971758592448,354.0899963378906
9586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.47,316.48,0.091934,2.104492,0.030594,2.22702,99.99684014282556,316.4700012207031
9587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.14,314.14,0.093193,2.104492,0.03072,2.228405,100.0,314.1400146484375
9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.33,314.34,0.095749,2.104492,0.030975,2.231216,99.99681863010213,314.3299865722656
9589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.59,303.6,0.095749,2.104492,0.030975,2.231216,99.99670608386309,303.5914953613281
9590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.14,268.15,0.095749,2.105311,0.030975,2.232035,99.99627060490788,268.14051361083983
9591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.9,250.91,0.095749,2.106018,0.030975,2.232742,99.99601434834595,250.9060987854004
9592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.19,253.2,0.095749,2.106018,0.030975,2.232742,99.9960503969351,253.19000244140625
9593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.89,255.89,0.095749,2.106018,0.030975,2.232742,100.0,255.88999938964844
9594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.45,258.46,0.095749,2.106018,0.030975,2.232742,99.99613077964793,258.45001220703125
9595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.9,258.91,0.095749,2.106018,0.030975,2.232742,99.99613750482808,258.8999938964844
9596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.78,261.79,0.095749,2.084727,0.030975,2.211451,99.99617999847194,261.7799987792969
9597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.15,267.16,0.095749,2.066345,0.030975,2.193069,99.99625678457792,267.1499938964844
9598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.76,277.77,0.095749,2.066345,0.030975,2.193069,99.99639976958522,277.760009765625
9599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.01,278.02,0.09449,2.066345,0.03022,2.191055,99.99640300708609,278.010009765625
9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.78,278.79,0.091934,2.066345,0.028687,2.186966,99.99641294210487,278.7822015380859
9601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.87,279.88,0.091934,2.066345,0.028687,2.186966,99.9964269124951,279.8699951171875
9602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.41,282.42,0.091934,2.113841,0.028687,2.234462,99.99645904890056,282.4100036621094
9603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.95,281.96,0.091934,2.154846,0.028687,2.275467,99.99645327185672,281.95001220703125
9604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.24,281.25,0.091934,2.154846,0.028687,2.275467,99.99644431802021,281.239990234375
9605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.12,293.13,0.092563,2.154846,0.029442000000000006,2.2768509999999997,99.9965884279476,293.1199951171875
9606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.83,324.84,0.093841,2.154846,0.030975,2.279662,99.99692146661332,324.8299865722656
9607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.41,320.42,0.093841,2.154846,0.030975,2.279662,99.9968789987828,320.4100036621094
9608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.16,319.17,0.093841,2.177775,0.030975,2.302591,99.99686677528513,319.1608044433594
9609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.09,317.1,0.093841,2.197571,0.030975,2.322387,99.9968463212337,317.0899963378906
9610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.05,316.06,0.093841,2.197571,0.030975,2.322387,99.99683594367978,316.04998779296875
9611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.94,314.95,0.093841,2.197571,0.030849,2.322261,99.99682479202387,314.94000244140625
9612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.81,313.83,0.093841,2.197571,0.030594,2.322006,99.99362671680315,313.80999755859375
9613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.27,308.28,0.093841,2.197571,0.030594,2.322006,99.9967560904402,308.2699890136719
9614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.35,296.36,0.093841,2.197571,0.030594,2.322006,99.99662561160791,296.3500061035156
9615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.06,297.07,0.093841,2.197571,0.030594,2.322006,99.99663367669831,297.05429473876956
9616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.85,295.86,0.093841,2.197571,0.030594,2.322006,99.99661990873754,295.8498059082031
9617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.51,296.52,0.092582,2.197571,0.029839,2.3199919999999996,99.99662743246435,296.5102093505859
9618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.5,298.51,0.090026,2.197571,0.028305,2.315902,99.9966499162479,298.5
9619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.65,298.66,0.090026,2.197571,0.028305,2.315902,99.99665159886152,298.6499938964844
9620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.37,297.4,0.090026,2.278641,0.028305,2.3969720000000003,99.98991155799177,297.3699951171875
9621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.78,296.79,0.090026,2.348633,0.028305,2.466964,99.99663050070757,296.7799987792969
9622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.41,296.42,0.090026,2.348633,0.028305,2.466964,99.99662629465945,296.4100036621094
9623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.66,295.67,0.091285,2.348633,0.029186,2.469104,99.99661773658931,295.6600036621094
9624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.88,295.89,0.093841,2.348633,0.030975,2.473449,99.99662025145331,295.8800048828125
9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.71,294.72,0.093841,2.348633,0.030975,2.473449,99.99660683383664,294.7099914550781
9626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.14,294.15,0.093841,2.432159,0.030975,2.556975,99.99660025838035,294.1400146484375
9627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.92,292.93,0.093841,2.5042720000000003,0.030975,2.6290880000000003,99.99658609859348,292.91941314697266
9628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.51,291.52,0.093841,2.5042720000000003,0.030975,2.6290880000000003,99.99656958594902,291.510009765625
9629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.71,288.72,0.092582,2.5042720000000003,0.030471,2.6273250000000004,99.9965363167192,288.7099914550781
9630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.69,265.7,0.090026,2.5042720000000003,0.029449,2.6237470000000003,99.99623621513794,265.69470642089846
9631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.52,254.53,0.090026,2.5042720000000003,0.029449,2.6237470000000003,99.99607103567499,254.52089721679687
9632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.77,249.78,0.090026,2.5042720000000003,0.029449,2.6237470000000003,99.9959963166113,249.77000427246094
9633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.65,250.66,0.090026,2.5042720000000003,0.029449,2.6237470000000003,99.99601037303013,250.65159606933594
9634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.56,253.57,0.090026,2.5042720000000003,0.029449,2.6237470000000003,99.99605616027763,253.56440078735352
9635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.25,254.26,0.090656,2.5042720000000003,0.029323,2.6242509999999997,99.99606686332349,254.25
9636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.89,254.9,0.091934,2.5042720000000003,0.029068,2.625274,99.99607673898544,254.88999938964844
9637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.15,255.16,0.091934,2.5042720000000003,0.029068,2.625274,99.99608073682148,255.14999389648438
9638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.71,255.72,0.091934,2.536209,0.029068,2.657211,99.99608931993272,255.7100067138672
9639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.13,255.14,0.091934,2.563782,0.029068,2.684784,99.99608042958492,255.13120407104492
9640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.14,253.15,0.091934,2.563782,0.029068,2.684784,99.99604961681284,253.13999938964844
9641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.85,209.87,0.092563,2.563782,0.029697,2.686042,99.99046938289251,209.85000610351562
9642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.29,207.3,0.093841,2.563782,0.030975,2.688598,99.99517584060976,207.2899932861328
9643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.65,210.66,0.093841,2.563782,0.030975,2.688598,99.99525278898649,210.64999389648438
9644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.92,210.92,0.093841,2.5646,0.030975,2.689416,100.0,210.9199981689453
9645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.38,211.39,0.093841,2.565307,0.030975,2.690123,99.99526918346106,211.3800048828125
9646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.84,211.85,0.093841,2.565307,0.030975,2.690123,99.99527945619336,211.83999633789062
9647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.21,211.22,0.092582,2.565307,0.030346,2.688235,99.99526537569244,211.20780303955078
9648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.12,212.13,0.090026,2.565307,0.029068,2.684401,99.99528568734681,212.1199951171875
9649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.69,212.7,0.090026,2.565307,0.029068,2.684401,99.99529832150078,212.69239593505858
9650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.88,186.89,0.090026,2.567764,0.029068,2.686858,99.99464897260277,186.8800048828125
9651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.96,182.97,0.090026,2.569885,0.029068,2.6889790000000002,99.99453432444253,182.9600067138672
9652,0.0016666666666666668,0.0016666666666666668,0.0023350000000000003,0.0032483333333333327,0.01,0.014010000000000002,0.01949,182.7,182.71,0.090026,2.569885,0.029068,2.6889790000000002,99.99452654625068,182.6999969482422
9653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.75,182.76,0.091285,2.569885,0.029697,2.690867,99.99452804377566,182.74069961547852
9654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.53,182.55,0.093841,2.569885,0.030975,2.694701,99.98904289705798,182.52999877929688
9655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.01,181.01,0.093841,2.569885,0.030975,2.694701,100.0,181.00999450683594
9656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.35,180.37,0.093841,2.55924,0.030975,2.684056,99.98891045189907,180.35000610351562
9657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.96,179.98,0.093841,2.550049,0.030975,2.674865,99.98888641920428,179.9600067138672
9658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.88,179.89,0.093841,2.550049,0.030975,2.674865,99.99444073826996,179.8800048828125
9659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.2,179.21,0.093212,2.550049,0.030975,2.674236,99.99441964285714,179.1999969482422
9660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.63,178.64,0.091934,2.550049,0.030975,2.6729580000000004,99.99440183619774,178.6300048828125
9661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.44,178.45,0.091934,2.550049,0.030975,2.6729580000000004,99.99439587536429,178.44000244140625
9662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.01,179.02,0.091934,2.548411,0.030975,2.67132,99.9944137199039,179.00999450683594
9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.43,180.44,0.091934,2.546997,0.030975,2.669906,99.99445768442057,180.42999267578125
9664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.46,180.47,0.091934,2.546997,0.030975,2.669906,99.9944586057852,180.4600067138672
9665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.57,179.58,0.091934,2.546997,0.030849,2.6697800000000003,99.9944311410592,179.57000732421875
9666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.95,179.96,0.091934,2.546997,0.030594,2.669525,99.99444290080577,179.94310012817382
9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.5,178.51,0.091934,2.546997,0.030594,2.669525,99.99439775910365,178.50070098876952
9668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.55,179.56,0.091934,2.606776,0.030594,2.729304,99.9944305207463,179.5526008605957
9669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.77,180.79,0.091934,2.658386,0.030594,2.780914,99.9889362172927,180.77000427246094
9670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.8,180.81,0.091934,2.658386,0.030594,2.780914,99.99446902654869,180.8000030517578
9671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.95,172.96,0.091304,2.658386,0.03009,2.77978,99.99421798207571,172.9499969482422
9672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.39,182.4,0.090026,2.658386,0.029068,2.7774799999999997,99.99451724326993,182.38999938964844
9673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.63,185.64,0.090026,2.658386,0.029068,2.7774799999999997,99.9946129397188,185.6300048828125
9674,0.0016666666666666668,0.0016666666666666668,0.0023350000000000003,0.0032483333333333327,0.01,0.014010000000000002,0.01949,185.74,185.75,0.090026,2.70015,0.029068,2.819244,99.99461613007428,185.73980422973634
9675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.61,187.62,0.090026,2.736206,0.029068,2.8553,99.99466979372104,187.61000061035156
9676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.58,210.59,0.090026,2.736206,0.029068,2.8553,99.99525121094122,210.5800018310547
9677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.21,267.22,0.090026,2.736206,0.029068,2.8553,99.99625762508889,267.2099914550781
9678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.04,286.05,0.090026,2.736206,0.029068,2.8553,99.99650398545658,286.0400085449219
9679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,286.01,0.090026,2.736206,0.029068,2.8553,99.99650349650351,286.0
9680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.2,271.2,0.090026,2.772237,0.029068,2.891331,100.0,271.20001220703125
9681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.91,270.92,0.090026,2.803345,0.029068,2.922439,99.99630873721901,270.90650390625
9682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.34,269.35,0.090026,2.803345,0.029068,2.922439,99.99628722061334,269.3399963378906
9683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.68,269.69,0.090026,2.803345,0.029446,2.9228169999999998,99.99629190151293,269.68740509033205
9684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.8,231.82,0.090026,2.803345,0.030212,2.9235830000000003,99.99137187230372,231.8000030517578
9685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.08,269.09,0.090026,2.803345,0.030212,2.9235830000000003,99.99628363312029,269.0799865722656
9686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.77,270.78,0.090026,2.802526,0.030212,2.922764,99.99630682867378,270.7699890136719
9687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,274.01,0.090026,2.801818,0.030212,2.922056,99.99635036496349,274.0
9688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.77,273.78,0.090026,2.801818,0.030212,2.922056,99.99634729882747,273.7697930908203
9689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.97,275.98,0.091285,2.801818,0.030464,2.923567,99.99637641772655,275.9677984619141
9690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.65,250.66,0.093841,2.801818,0.030975,2.926634,99.99601037303013,250.64999389648438
9691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.65,251.66,0.093841,2.801818,0.030975,2.926634,99.99602622690244,251.65289535522462
9692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.09,253.1,0.093841,2.734669,0.030975,2.859485,99.99604883638231,253.08999633789062
9693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.67,253.68,0.093841,2.676696,0.030975,2.801512,99.9960578704616,253.6699981689453
9694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.47,253.48,0.093841,2.676696,0.030975,2.801512,99.99605475993214,253.47000122070312
9695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.28,254.29,0.093212,2.676696,0.030975,2.8008830000000002,99.99606732735569,254.27999877929688
9696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.67,262.68,0.091934,2.676696,0.030975,2.799605,99.99619294171394,262.6700134277344
9697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.17,272.18,0.091934,2.676696,0.030975,2.799605,99.99632582577064,272.1700134277344
9698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.65,271.66,0.091934,2.652949,0.030975,2.7758580000000004,99.99631879256394,271.6578042602539
9699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.26,263.27,0.091934,2.632446,0.030975,2.755355,99.99620147382817,263.260009765625
9700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.36,265.36,0.091934,2.632446,0.030975,2.755355,100.0,265.3599853515625
9701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.39,266.4,0.091304,2.632446,0.030471,2.754221,99.99624610533428,266.3900146484375
9702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.13,291.14,0.090026,2.632446,0.029449,2.751921,99.99656510837085,291.1300048828125
9703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.45,308.46,0.090026,2.632446,0.029449,2.751921,99.99675798346571,308.45001220703125
9704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.94,304.95,0.090026,2.632446,0.029449,2.751921,99.99672066636059,304.94000244140625
9705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.55,303.56,0.090026,2.632446,0.029449,2.751921,99.99670564981058,303.54998779296875
9706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.2,301.21,0.090026,2.632446,0.029449,2.751921,99.99667994687915,301.2060021972656
9707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.88,299.89,0.090026,2.632446,0.029449,2.751921,99.9966653327998,299.8800048828125
9708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.06,300.07,0.090026,2.632446,0.029449,2.751921,99.99666733320002,300.05999755859375
9709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.81,298.82,0.090026,2.632446,0.029449,2.751921,99.99665339178743,298.80999755859375
9710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.68,296.68,0.090026,2.543187,0.029449,2.662662,100.0,296.67999267578125
9711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.05,297.07,0.090026,2.466125,0.029449,2.5856,99.99326712674637,297.04998779296875
9712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.72,295.73,0.090026,2.466125,0.029449,2.5856,99.99661842283241,295.7200012207031
9713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.13,294.14,0.090656,2.466125,0.029701,2.586482,99.996600142794,294.1300048828125
9714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.62,293.63,0.091934,2.466125,0.030212,2.588271,99.99659423744976,293.6199951171875
9715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.8,292.81,0.091934,2.466125,0.030212,2.588271,99.99658469945356,292.79998779296875
9716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.72,290.74,0.091934,2.356733,0.030212,2.478879,99.99312052834343,290.7200012207031
9717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.65,289.64,0.091934,2.261658,0.030212,2.383804,100.00345244260313,289.6499938964844
9718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.42,288.44,0.091934,2.261658,0.030212,2.383804,99.99306566812288,288.4200134277344
9719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.42,288.43,0.091934,2.261658,0.030338,2.3839300000000003,99.99653283406143,288.4169076538086
9720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.24,288.25,0.091934,2.261658,0.030594,2.384186,99.99653066888705,288.239990234375
9721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.01,288.02,0.091934,2.261658,0.030594,2.384186,99.99652789833686,288.010009765625
9722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.03,286.04,0.091934,2.209411,0.030594,2.3319389999999998,99.99650386323113,286.0299987792969
9723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.15,282.16,0.091934,2.164001,0.030594,2.2865290000000003,99.99645578592946,282.1499938964844
9724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.76,270.77,0.091934,2.164001,0.030594,2.2865290000000003,99.99630669227359,270.760009765625
9725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.89,271.89,0.091934,2.164001,0.030594,2.2865290000000003,100.0,271.886806640625
9726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.23,272.24,0.091934,2.164001,0.030594,2.2865290000000003,99.99632663556551,272.2300109863281
9727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.12,272.12,0.091934,2.164001,0.030594,2.2865290000000003,100.0,272.1199951171875
9728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.77,272.78,0.091934,2.092979,0.030594,2.215507,99.9963339076878,272.7699890136719
9729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.03,273.04,0.091934,2.03125,0.030594,2.153778,99.99633739882064,273.03019958496094
9730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.07,273.08,0.091934,2.03125,0.030594,2.153778,99.99633793532793,273.07000732421875
9731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.17,273.18,0.091934,2.03125,0.029839,2.153023,99.99633927590878,273.1700134277344
9732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.92,272.93,0.091934,2.03125,0.028305,2.1514889999999998,99.99633592261469,272.92629791259765
9733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.16,273.17,0.091934,2.03125,0.028305,2.1514889999999998,99.99633914189485,273.1600036621094
9734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.93,271.94,0.091934,2.035331,0.028305,2.1555700000000004,99.99632258301772,271.9304934692383
9735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.28,271.29,0.091934,2.038879,0.028305,2.1591180000000003,99.99631377174872,271.2799987792969
9736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.7,268.7,0.091934,2.038879,0.028305,2.1591180000000003,100.0,268.70001220703125
9737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.53,244.54,0.091304,2.038879,0.028179000000000006,2.1583620000000003,99.99591052222631,244.52999877929688
9738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.46,246.47,0.090026,2.038879,0.027924,2.156829,99.99594254645784,246.4600067138672
9739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.02,247.03,0.090026,2.038879,0.027924,2.156829,99.99595174479799,247.02000427246094
9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.98,247.99,0.090026,2.015205,0.027924,2.133155,99.99596741672715,247.97999572753906
9741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.77,248.78,0.090026,1.994629,0.027924,2.112579,99.99598022269565,248.77000427246094
9742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.33,250.34,0.090026,1.994629,0.027924,2.112579,99.99600527303959,250.3300018310547
9743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.26,252.27,0.090026,1.994629,0.027924,2.112579,99.99603583604215,252.25999450683594
9744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.84,252.85,0.090026,1.994629,0.027924,2.112579,99.99604492959976,252.83999633789062
9745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.47,253.47,0.090026,1.994629,0.027924,2.112579,100.0,253.47000122070312
9746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.09,254.1,0.090026,1.993813,0.027924,2.1117630000000003,99.99606438663466,254.08999633789062
9747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.04,255.05,0.090026,1.993103,0.027924,2.111053,99.99607904642409,255.0399932861328
9748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.25,255.26,0.090026,1.993103,0.027924,2.111053,99.99608227228208,255.2551026916504
9749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.83,256.83,0.090656,1.993103,0.02805,2.111809,100.0,256.8299865722656
9750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.77,257.77,0.091934,1.993103,0.028305,2.113342,100.0,257.7699890136719
9751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.13,259.14,0.091934,1.993103,0.028305,2.113342,99.99614093312236,259.13380462646484
9752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.55,258.56,0.091934,2.073921,0.028305,2.1941599999999997,99.99613227615549,258.54998779296875
