,datetime,mean_prcp_imp,prcp_1yr,prcp_2yr,prcp_5yr,int_one,int_two,int_five,1 year ,2 year,5 year,influent_flow_imp,influent_flow_east_imp,influent_flow_west_imp,complete_flow_imp,ammonia_ppm_imp,nitrate_ppm_imp,nitrite_ppm_imp,orthophosphate_imp,TIN,performance
66534,7/6/2019 23:00,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,563.38,424.53,140.63,563.39,0.090026,2.749938,0.031357,0.02,2.871321,99.998225
66535,7/6/2019 23:10,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,556.54,419.7,138.67,556.55,0.090026,2.749938,0.031357,0.02,2.871321,99.99820318
66536,7/6/2019 23:20,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,552.24,416.14,137.88,552.25,0.090026,2.749938,0.031357,0.02,2.871321,99.99818919
66537,7/6/2019 23:30,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,548.58,407.34,143.01,548.59,0.090026,2.749938,0.031357,0.02,2.871321,99.99817711
66538,7/6/2019 23:40,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,541.97,399.77,143.86,541.98,0.090948,2.844248,0.031357,0.02,2.966553,99.99815488
66539,7/6/2019 23:50,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,530.54,392.48,139.74,530.55,0.091934,2.943725,0.031357,0.02,3.067016,99.99811513
66540,7/7/2019 0:00,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,525.9,389.17,138.54,525.91,0.091934,2.943725,0.031357,0.02,3.067016,99.9980985
66541,7/7/2019 0:10,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,514.67,381.52,134.91,514.68,0.091934,2.943725,0.031357,0.02,3.067016,99.99805701
66542,7/7/2019 0:20,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,503.86,373.56,132.1,503.87,0.091934,2.943725,0.031357,0.02,3.067016,99.99801532
66543,7/7/2019 0:30,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,491.39,362.93,130.14,491.4,0.091934,2.943725,0.031338,0.02,3.066997,99.99796496
66544,7/7/2019 0:40,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,446.78,324.02,124.3,446.79,0.091934,3.118235,0.029068,0.02,3.239237,99.99776176
66545,7/7/2019 0:50,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,428.77,306.05,124.52,428.78,0.091934,3.302307,0.029068,0.02,3.423309,99.99766775
66546,7/7/2019 1:00,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,415.98,293.12,124.62,415.99,0.091934,3.302307,0.029068,0.02,3.423309,99.99759604
66547,7/7/2019 1:10,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,380.06,268.23,113.64,380.07,0.091934,3.302307,0.029068,0.02,3.423309,99.99736884
66548,7/7/2019 1:20,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,372.86,262.04,112.56,372.86,0.091934,3.302307,0.029068,0.02,3.423309,100
66549,7/7/2019 1:30,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,369.89,259.14,112.53,369.9,0.091934,3.302307,0.029084,0.02,3.423325,99.99729649
66550,7/7/2019 1:40,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,367.12,256.4,112.53,367.13,0.117747,3.30305,0.030975,0.02,3.451772,99.9972761
66551,7/7/2019 1:50,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,340.64,229.07,113.34,340.65,0.14534,3.303833,0.030975,0.02,3.480148,99.99706435
66552,7/7/2019 2:00,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,343.05,231.18,113.64,343.05,0.14534,3.303833,0.030975,0.02,3.480148,100
66553,7/7/2019 2:10,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,351.62,240.05,113.38,351.63,0.14534,3.303833,0.030975,0.02,3.480148,99.99715602
66554,7/7/2019 2:20,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,348.28,237.84,112.29,348.29,0.14534,3.303833,0.030975,0.02,3.480148,99.99712875
66555,7/7/2019 2:30,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,347.54,236.74,112.57,347.53,0.14534,3.303833,0.030978,0.02,3.480151,100.0028774
66556,7/7/2019 2:40,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,343.71,232.81,112.77,343.73,0.389468,3.348389,0.031357,0.02,3.769214,99.99418114
66557,7/7/2019 2:50,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,333.4,225.67,109.5,333.4,0.646973,3.395386,0.031357,0.02,4.073716,100
66558,7/7/2019 3:00,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,302.57,214.48,90.11,302.57,0.646973,3.395386,0.031357,0.02,4.073716,100
66559,7/7/2019 3:10,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,296.75,210.87,87.93,296.76,0.646973,3.395386,0.031357,0.02,4.073716,99.99663016
66560,7/7/2019 3:20,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,302.22,206.11,98.14,302.22,0.646973,3.395386,0.031357,0.02,4.073716,100
66561,7/7/2019 3:30,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,307.91,207.17,102.67,307.91,0.646973,3.395386,0.031354,0.02,4.073713,100
66562,7/7/2019 3:40,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,304.37,205.45,100.89,304.36,0.970236,3.384989,0.030975,0.02,4.3862,100.0032855
66563,7/7/2019 3:50,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,300.01,203.12,98.84,300.02,1.308822,3.374023,0.030975,0.02,4.71382,99.99666678
66564,7/7/2019 4:00,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,279.87,183.95,97.88,279.87,1.308822,3.374023,0.030975,0.02,4.71382,100
66565,7/7/2019 4:10,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,268.27,173.63,96.71,268.27,1.308822,3.374023,0.030975,0.02,4.71382,100
66566,7/7/2019 4:20,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,256.74,159.88,98.79,256.75,1.308822,3.374023,0.030975,0.02,4.71382,99.99610501
66567,7/7/2019 4:30,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,250.54,152.18,100.32,250.53,1.308822,3.374023,0.030994,0.02,4.713839,100.0039914
66568,7/7/2019 4:40,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,249.15,152.15,99.02,249.16,1.651344,3.377736,0.033264,0.02,5.062344,99.99598635
66569,7/7/2019 4:50,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,249.55,152.02,99.45,249.56,2.012634,3.381653,0.033264,0.02,5.427551,99.99599279
66570,7/7/2019 5:00,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,245.94,148.27,99.63,245.95,2.012634,3.381653,0.033264,0.02,5.427551,99.99593397
66571,7/7/2019 5:10,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,230.47,133.64,98.74,230.48,2.012634,3.381653,0.033264,0.02,5.427551,99.99566104
66572,7/7/2019 5:20,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,219.29,122.63,98.74,219.3,2.012634,3.381653,0.033264,0.02,5.427551,99.99543983
66573,7/7/2019 5:30,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,218,121.35,98.64,218.01,2.012634,3.381653,0.033274,0.02,5.427561,99.99541284
66574,7/7/2019 5:40,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,217.78,121.61,98.23,217.79,2.247607,3.366058,0.034408,0.02,5.648073,99.99540821
66575,7/7/2019 5:50,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,219.04,122.25,98.79,219.04,2.497101,3.349609,0.034408,0.02,5.881118,100
66576,7/7/2019 6:00,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,220.31,123.2,99.06,221.87,2.497101,3.349609,0.034408,0.02,5.881118,99.29190686
66577,7/7/2019 6:10,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,219.19,122.42,98.79,245.81,2.497101,3.349609,0.034408,0.02,5.881118,87.85528537
66578,7/7/2019 6:20,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,218.72,122.29,98.43,273.33,2.497101,3.349609,0.034408,0.02,5.881118,75.03200439
66579,7/7/2019 6:30,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,218.4,121.99,98.42,273.43,2.497101,3.349609,0.034414,0.02,5.881124,74.80311355
66580,7/7/2019 6:40,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,219.09,121.93,99.17,279.9,2.659544,3.388224,0.035171,0.02,6.082939,72.24428317
66581,7/7/2019 6:50,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,217.89,122.62,97.3,294.47,2.830887,3.428955,0.035171,0.02,6.295013,64.85382532
66582,7/7/2019 7:00,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,215.69,121.58,96.07,292.68,2.830887,3.428955,0.035171,0.02,6.295013,64.30525291
66583,7/7/2019 7:10,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,215.55,120.99,96.59,292.46,2.830887,3.428955,0.035171,0.02,6.295013,64.31918348
66584,7/7/2019 7:20,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,216.28,120.9,97.39,293.72,2.830887,3.428955,0.035171,0.02,6.295013,64.1945626
66585,7/7/2019 7:30,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,185.96,122.76,64.96,263.99,2.830887,3.428955,0.035139,0.02,6.294981,58.0393633
66586,7/7/2019 7:40,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,177.41,121.22,57.96,255.16,2.907931,3.405192,0.031357,0.02,6.34448,56.17496195
66587,7/7/2019 7:50,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,190.57,133.74,58.63,268.32,2.989197,3.380127,0.031357,0.02,6.400681,59.20134334
66588,7/7/2019 8:00,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,206.1,148.76,59.21,284.14,2.989197,3.380127,0.031357,0.02,6.400681,62.13488598
66589,7/7/2019 8:10,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,207.32,149.39,59.73,284.96,2.989197,3.380127,0.031357,0.02,6.400681,62.55064634
66590,7/7/2019 8:20,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,208.93,150.41,60.42,286.31,2.989197,3.380127,0.031357,0.02,6.400681,62.96367204
66591,7/7/2019 8:30,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,234.46,175.88,60.38,311.71,2.989197,3.380127,0.031354,0.02,6.400678,67.05194916
66592,7/7/2019 8:40,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,255.39,187.49,69.81,332.82,2.888947,3.44696,0.030975,0.02,6.366882,69.68166334
66593,7/7/2019 8:50,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,261.02,191.99,70.86,339.49,2.783203,3.517456,0.030975,0.02,6.331634,69.93716957
66594,7/7/2019 9:00,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,260.01,192.09,69.87,338.56,2.783203,3.517456,0.030975,0.02,6.331634,69.78962348
66595,7/7/2019 9:10,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,232.82,189.61,44.9,311.21,2.783203,3.517456,0.030975,0.02,6.331634,66.33021218
66596,7/7/2019 9:20,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,235.62,181.55,55.89,313.43,2.783203,3.517456,0.030975,0.02,6.331634,66.97648756
66597,7/7/2019 9:30,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,235.5,180.33,57.06,313.26,2.783203,3.517456,0.030975,0.02,6.331634,66.98089172
66598,7/7/2019 9:40,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,237.51,182.27,57.01,315.2,2.459068,3.448395,0.030975,0.02,5.938438,67.28979832
66599,7/7/2019 9:50,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,240.47,184.48,57.78,318.18,2.119445,3.375549,0.030975,0.02,5.525969,67.6841186
66600,7/7/2019 10:00,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,239.46,183.3,58.03,317.09,2.119445,3.375549,0.030975,0.02,5.525969,67.58122442
66601,7/7/2019 10:10,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,236.72,179.97,58.59,314.28,2.119445,3.375549,0.030975,0.02,5.525969,67.23555255
66602,7/7/2019 10:20,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,238.49,181.94,58.3,314.93,2.119445,3.375549,0.030975,0.02,5.525969,67.94834165
66603,7/7/2019 10:30,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,240.16,182.97,58.99,316.11,2.119445,3.375549,0.030969,0.02,5.525963,68.37524983
66604,7/7/2019 10:40,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,243.12,184.42,60.52,318.99,1.832567,3.315399,0.030212,0.02,5.178178,68.79318855
66605,7/7/2019 10:50,0,0,0,0,0,0,0,0,0,0,274.09,216.35,59.58,349.72,1.531982,3.251953,0.030212,0.02,4.814147,72.40687365
66606,7/7/2019 11:00,0,0,0,0,0,0,0,0,0,0,281,223.35,59.4,356.85,1.531982,3.251953,0.030212,0.02,4.814147,73.00711744
66607,7/7/2019 11:10,0,0,0,0,0,0,0,0,0,0,279.18,222.53,58.49,353.73,1.531982,3.251953,0.030212,0.02,4.814147,73.29679776
66608,7/7/2019 11:20,0,0,0,0,0,0,0,0,0,0,250.25,192.78,59.21,326.7,1.531982,3.251953,0.030212,0.02,4.814147,69.45054945
66609,7/7/2019 11:30,0,0,0,0,0,0,0,0,0,0,241.84,182.92,60.72,317.97,1.531982,3.251953,0.030212,0.02,4.814147,68.52050943
66610,7/7/2019 11:40,0,0,0,0,0,0,0,0,0,0,246.37,186.24,61.92,322.44,1.262814,3.287597,0.030212,0.02,4.580623,69.12367577
66611,7/7/2019 11:50,0,0,0,0,0,0,0,0,0,0,262.41,201.66,62.58,338.57,0.978851,3.325195,0.030212,0.02,4.334258,70.97671583
66612,7/7/2019 12:00,0,0,0,0,0,0,0,0,0,0,265.6,204.33,63.1,341.63,0.978851,3.325195,0.030212,0.02,4.334258,71.37424699
66613,7/7/2019 12:10,0,0,0,0,0,0,0,0,0,0,266.02,204.96,62.92,341.83,0.978851,3.325195,0.030212,0.02,4.334258,71.5021427
66614,7/7/2019 12:20,0,0,0,0,0,0,0,0,0,0,268.94,207.34,63.59,344.53,0.978851,3.325195,0.030212,0.02,4.334258,71.89335911
66615,7/7/2019 12:30,0,0,0,0,0,0,0,0,0,0,276.31,214.97,63.29,351.69,0.978851,3.325195,0.03025,0.02,4.334296,72.71904745
66616,7/7/2019 12:40,0,0,0,0,0,0,0,0,0,0,278.06,216.18,63.89,353.4,0.728696,3.325195,0.03479,0.02,4.088681,72.90512839
66617,7/7/2019 12:50,0,0,0,0,0,0,0,0,0,0,277.38,215.31,64.07,352.55,0.463867,3.325195,0.03479,0.02,3.823852,72.89999279
66618,7/7/2019 13:00,0,0,0,0,0,0,0,0,0,0,278.03,215.91,64.17,353.09,0.463867,3.325195,0.03479,0.02,3.823852,73.00291335
66619,7/7/2019 13:10,0,0,0,0,0,0,0,0,0,0,288.91,226.36,64.62,364.04,0.463867,3.325195,0.03479,0.02,3.823852,73.99536188
66620,7/7/2019 13:20,0,0,0,0,0,0,0,0,0,0,291.37,228.82,64.63,366.11,0.463867,3.325195,0.03479,0.02,3.823852,74.34876617
66621,7/7/2019 13:30,0,0,0,0,0,0,0,0,0,0,306.66,244.17,64.5,382.37,0.463867,3.325195,0.034755,0.02,3.823817,75.31141981
66622,7/7/2019 13:40,0,0,0,0,0,0,0,0,0,0,291.9,229.04,64.86,367.47,0.313491,3.351928,0.030594,0.02,3.696013,74.11099692
66623,7/7/2019 13:50,0,0,0,0,0,0,0,0,0,0,295.88,233.57,64.45,370.68,0.154876,3.380127,0.030594,0.02,3.565597,74.71948087
66624,7/7/2019 14:00,0,0,0,0,0,0,0,0,0,0,296.42,234.32,64.25,370.88,0.154876,3.380127,0.030594,0.02,3.565597,74.8802375
66625,7/7/2019 14:10,0,0,0,0,0,0,0,0,0,0,294.62,233.29,63.49,368.74,0.154876,3.380127,0.030594,0.02,3.565597,74.84216957
66626,7/7/2019 14:20,0,0,0,0,0,0,0,0,0,0,293.67,232.77,63.06,367.74,0.154876,3.380127,0.030594,0.02,3.565597,74.77781183
66627,7/7/2019 14:30,0,0,0,0,0,0,0,0,0,0,292.94,232.19,62.92,366.64,0.154876,3.380127,0.030597,0.02,3.5656,74.84126442
66628,7/7/2019 14:40,0,0,0,0,0,0,0,0,0,0,294.15,232.89,63.48,366.66,0.124244,3.325918,0.030975,0.02,3.481137,75.34931158
66629,7/7/2019 14:50,0,0,0,0,0,0,0,0,0,0,294.18,232.45,63.97,366.7,0.091934,3.268738,0.030975,0.02,3.391647,75.34842613
66630,7/7/2019 15:00,0,0,0,0,0,0,0,0,0,0,294.72,233.23,63.62,367.04,0.091934,3.268738,0.030975,0.02,3.391647,75.46145494
66631,7/7/2019 15:10,0.013333333,0.013333333,0.01868,0.025986667,0.08,0.11208,0.15592,0.001111111,0.001556667,0.002165556,295.42,233.41,64.12,367.04,0.091934,3.268738,0.030975,0.02,3.391647,75.75655
66632,7/7/2019 15:20,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,298.83,237.2,63.63,370.4,0.091934,3.268738,0.030975,0.02,3.391647,76.04992805
66633,7/7/2019 15:30,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,301.38,238.99,64.24,372.08,0.091934,3.268738,0.030959,0.02,3.391631,76.54124361
66634,7/7/2019 15:40,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,302.03,239.78,63.98,372.9,0.092862,3.187795,0.029068,0.02,3.309725,76.5354435
66635,7/7/2019 15:50,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,303.51,241.03,64.27,374.43,0.093841,3.102417,0.029068,0.02,3.225326,76.63338934
66636,7/7/2019 16:00,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,301.65,239.02,64.39,372.51,0.093841,3.102417,0.029068,0.02,3.225326,76.5091994
66637,7/7/2019 16:10,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,303.47,240.54,64.71,373.89,0.093841,3.102417,0.029068,0.02,3.225326,76.79507035
66638,7/7/2019 16:20,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,304.8,241.59,64.99,375.28,0.093841,3.102417,0.029068,0.02,3.225326,76.87664042
66639,7/7/2019 16:30,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,309.6,245.45,65.83,379.68,0.093841,3.102417,0.029068,0.02,3.225326,77.36434109
66640,7/7/2019 16:40,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,310.17,245.67,66.25,380.37,0.092913,3.077911,0.029068,0.02,3.199892,77.36725022
66641,7/7/2019 16:50,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,309.72,244.9,66.64,379.73,0.091934,3.052063,0.029068,0.02,3.173065,77.39571226
66642,7/7/2019 17:00,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,310.1,244.62,67.31,380.03,0.091934,3.052063,0.029068,0.02,3.173065,77.44920993
66643,7/7/2019 17:10,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,311.6,245.54,67.83,381.47,0.091934,3.052063,0.029068,0.02,3.173065,77.57702182
66644,7/7/2019 17:20,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,311.68,245.74,67.82,381.67,0.091934,3.052063,0.029068,0.02,3.173065,77.54427618
66645,7/7/2019 17:30,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,313.03,247.13,67.7,383.02,0.091934,3.052063,0.029087,0.02,3.173084,77.64112066
66646,7/7/2019 17:40,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,311.45,245.55,67.7,381.22,0.093791,2.964437,0.031357,0.02,3.089585,77.59833039
66647,7/7/2019 17:50,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,310.83,245.44,67.46,380.84,0.095749,2.872009,0.031357,0.02,2.999115,77.47643406
66648,7/7/2019 18:00,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,311.73,245.7,68.15,381.35,0.095749,2.872009,0.031357,0.02,2.999115,77.66657043
66649,7/7/2019 18:10,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,310.61,244.81,67.87,380.42,0.095749,2.872009,0.031357,0.02,2.999115,77.52487042
66650,7/7/2019 18:20,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,310.79,244.91,67.97,380.07,0.095749,2.872009,0.031357,0.02,2.999115,77.70842048
66651,7/7/2019 18:30,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,310.25,244.66,67.72,379.55,0.095749,2.872009,0.031357,0.02,2.999115,77.66317486
66652,7/7/2019 18:40,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,312.38,244.38,70.16,381.44,0.09482,2.798492,0.031357,0.02,2.924669,77.89231065
66653,7/7/2019 18:50,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,314.44,243,73.6,383.74,0.093841,2.720947,0.031357,0.02,2.846145,77.96081923
66654,7/7/2019 19:00,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,317.58,245.52,74.27,386.78,0.093841,2.720947,0.031357,0.02,2.846145,78.21021475
66655,7/7/2019 19:10,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,347.41,276.38,73.13,416.32,0.093841,2.720947,0.031357,0.02,2.846145,80.16464696
66656,7/7/2019 19:20,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,357.66,287.36,72.46,426.37,0.093841,2.720947,0.031357,0.02,2.846145,80.7890175
66657,7/7/2019 19:30,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,352.87,283.97,71.08,421.74,0.093841,2.720947,0.031357,0.02,2.846145,80.48289738
66658,7/7/2019 19:40,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,350.79,281.99,70.68,419.34,0.09477,2.649658,0.031357,0.02,2.775785,80.45839391
66659,7/7/2019 19:50,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,347.3,279.13,70.03,415.93,0.095749,2.574463,0.031357,0.02,2.701569,80.23898647
66660,7/7/2019 20:00,0,0,0,0,0,0,0,0.001111111,0.001556667,0.002165556,346.24,278.91,69.13,414.76,0.095749,2.574463,0.031357,0.02,2.701569,80.21025878
66661,7/7/2019 20:10,0.01,0.01,0.01401,0.01949,0.06,0.08406,0.11694,0.001944444,0.002724167,0.003789722,342.44,276.21,68.02,410.68,0.095749,2.574463,0.031357,0.02,2.701569,80.07242145
66662,7/7/2019 20:20,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,331.06,265.71,67.28,399.27,0.095749,2.574463,0.031357,0.02,2.701569,79.39648402
66663,7/7/2019 20:30,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,325.17,260.13,67.14,393.34,0.095749,2.574463,0.031338,0.02,2.70155,79.03558139
66664,7/7/2019 20:40,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,323.86,258.53,67.37,392.07,0.095749,2.600453,0.029068,0.02,2.72527,78.93843019
66665,7/7/2019 20:50,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,324.38,259.03,67.51,392.27,0.095749,2.627868,0.029068,0.02,2.752685,79.07084284
66666,7/7/2019 21:00,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,322.92,257.98,66.86,390.78,0.095749,2.627868,0.029068,0.02,2.752685,78.98550725
66667,7/7/2019 21:10,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,323.6,258.17,67.25,391.04,0.095749,2.627868,0.029068,0.02,2.752685,79.15945612
66668,7/7/2019 21:20,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,322.11,257.29,66.7,389.81,0.095749,2.627868,0.029068,0.02,2.752685,78.98233523
66669,7/7/2019 21:30,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,316.16,251.57,66.64,383.59,0.095749,2.627868,0.029068,0.02,2.752685,78.6721913
66670,7/7/2019 21:40,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,312.48,248.14,66.28,379.83,0.093892,2.537271,0.029068,0.02,2.660231,78.44662058
66671,7/7/2019 21:50,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,312.82,248.6,66.24,380.14,0.091934,2.441711,0.029068,0.02,2.562713,78.47963685
66672,7/7/2019 22:00,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,313.74,249.04,66.68,380.42,0.091934,2.441711,0.029068,0.02,2.562713,78.74673296
66673,7/7/2019 22:10,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,314.14,249.7,66.47,380.57,0.091934,2.441711,0.029068,0.02,2.562713,78.85337748
66674,7/7/2019 22:20,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,312.36,248.08,66.28,378.04,0.091934,2.441711,0.029068,0.02,2.562713,78.97297989
66675,7/7/2019 22:30,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,313.27,248.87,66.27,378.84,0.091934,2.441711,0.029087,0.02,2.562732,79.06917356
66676,7/7/2019 22:40,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,311.89,247.82,66.07,377.48,0.093791,2.51597,0.031357,0.02,2.641118,78.97014973
66677,7/7/2019 22:50,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,312.18,247.89,66.19,377.86,0.095749,2.594299,0.031357,0.02,2.721405,78.96085592
66678,7/7/2019 23:00,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,312.22,247.89,66.25,377.35,0.095749,2.594299,0.031357,0.02,2.721405,79.13970918
66679,7/7/2019 23:10,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,312.92,248.53,66.36,378.31,0.095749,2.594299,0.031357,0.02,2.721405,79.10328518
66680,7/7/2019 23:20,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,311.56,247.47,66.13,376.75,0.095749,2.594299,0.031357,0.02,2.721405,79.07626139
66681,7/7/2019 23:30,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,311.94,248.12,65.79,377.23,0.095749,2.594299,0.031338,0.02,2.721386,79.06969289
66682,7/7/2019 23:40,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,311.12,247.24,65.94,376.12,0.095749,2.586873,0.029068,0.02,2.71169,79.10773978
66683,7/7/2019 23:50,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,309.07,246.27,64.7,374.02,0.095749,2.57904,0.029068,0.02,2.703857,78.98534313
66684,7/8/2019 0:00,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,311.71,247.38,66.32,376.21,0.095749,2.57904,0.029068,0.02,2.703857,79.30768984
66685,7/8/2019 0:10,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,311.18,247.28,65.76,376.01,0.095749,2.57904,0.029068,0.02,2.703857,79.16639887
66686,7/8/2019 0:20,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,303.38,239.5,65.86,348.58,0.095749,2.57904,0.029068,0.02,2.703857,85.10119322
66687,7/8/2019 0:30,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,299.23,235.51,65.58,327,0.095749,2.57904,0.029068,0.02,2.703857,90.71951342
66688,7/8/2019 0:40,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,301.52,237.02,66.27,327.67,0.095749,2.572357,0.029068,0.02,2.697174,91.32727514
66689,7/8/2019 0:50,0,0,0,0,0,0,0,0.001944444,0.002724167,0.003789722,300.75,236.76,65.83,327.01,0.095749,2.565307,0.029068,0.02,2.690124,91.26849543
