,datetime,influent_flow_imp,ammonia_ppm_imp,nitrate_ppm_imp,nitrite_ppm_imp,mean_prcp,season,event,,timeDay,,,,,,,,,
5369,11/10/2018 17:00,392.0966667,1.048339,3.671578333,0.034756167,0,Fall,Dry,17,Evening,,,,,,,,,
5370,11/10/2018 18:00,369.33,1.182686833,4.260246833,0.033347167,0,Fall,Dry,18,Evening,,,,,,,,,
5371,11/10/2018 19:00,351.36,1.3706175,3.514478333,0.03348,0,Fall,Dry,19,Evening,,,,,,,,,
5372,11/10/2018 20:00,353.1116667,1.405826,3.986884,0.032965833,0,Fall,Dry,20,Evening,,,,,,,,,
5373,11/10/2018 21:00,356.12,1.406164,3.694125667,0.033512833,0,Fall,Dry,21,Night,,,,,,,,,
5374,11/10/2018 22:00,350.4016667,0.931583333,3.777669167,0.034159167,0,Fall,Dry,22,Night,,,,,,,,,
5375,11/10/2018 23:00,341.1033333,1.231994333,4.173198,0.033844667,0,Fall,Dry,23,Night,,,,,,,,,
5376,11/11/2018 0:00,330.4216667,1.0894935,4.425710333,0.035934,0,Fall,Dry,0,Night,,,,,,,,,
5377,11/11/2018 1:00,299.685,1.104736,4.077243333,0.0361,0,Fall,Dry,1,Night,,,,,,,,,
5378,11/11/2018 2:00,294.685,1.279046833,3.939441167,0.0436665,0,Fall,Dry,2,Night,,,,,,,,,
5379,11/11/2018 3:00,285.9933333,1.776890833,4.353217167,0.074714833,0,Fall,Dry,3,Night,,,,,,,,,
5380,11/11/2018 4:00,263.57,1.223044667,3.784388667,0.0832305,0,Fall,Dry,4,Night,,,,,,,,,
5381,11/11/2018 5:00,234.3283333,0.992380167,4.039971333,0.036697,0,Fall,Dry,5,Morning,,,,,,,,,
5382,11/11/2018 6:00,199.79,1.342771,5.4204905,0.036614,0,Fall,Dry,6,Morning,,,,,,,,,
5383,11/11/2018 7:00,236.2966667,1.338948667,3.9073285,0.036232667,0,Fall,Dry,7,Morning,,,,,,,,,
5384,11/11/2018 8:00,247.8083333,1.311033167,4.772501833,0.035435167,0,Fall,Dry,8,Morning,,,,,,,,,
5385,11/11/2018 9:00,245.6616667,1.269286167,4.329585333,0.033646,0,Fall,Dry,9,Morning,,,,,,,,,
5386,11/11/2018 10:00,254.2533333,1.413782,4.834621833,0.033396333,0,Fall,Dry,10,Morning,,,,,,,,,
5387,11/11/2018 11:00,320.9183333,1.471345667,4.454996333,0.086251,0,Fall,Dry,11,Morning,,,,,,,,,
5388,11/11/2018 12:00,372.595,1.5442605,3.191301333,0.226325333,0,Fall,Dry,12,Afternoon,,,,,,,,,
5389,11/11/2018 13:00,370.115,1.742277833,3.569416333,0.177807833,0,Fall,Dry,13,Afternoon,,,,,,,,,
5390,11/11/2018 14:00,362.92,1.554643,3.586121,0.5438845,0,Fall,Dry,14,Afternoon,,,,,,,,,
5391,11/11/2018 15:00,363.67,0.933909333,3.384413333,0.036232833,0,Fall,Dry,15,Afternoon,,,,,,,,,
5392,11/11/2018 16:00,358.035,0.984497167,2.592701333,0.035767833,0,Fall,Dry,16,Afternoon,,,,,,,,,
5393,11/11/2018 17:00,361.57,1.031873333,2.707369333,0.035171,0,Fall,Dry,17,Evening,,,,,,,,,
5394,11/11/2018 18:00,344.855,1.056049667,3.615988,0.034838833,0,Fall,Dry,18,Evening,,,,,,,,,
5395,11/11/2018 19:00,315.5833333,1.233421333,2.691894333,0.0331475,0,Fall,Dry,19,Evening,,,,,,,,,
5396,11/11/2018 20:00,341.7166667,1.5004605,4.1719355,0.0320215,0,Fall,Dry,20,Evening,,,,,,,,,
5397,11/11/2018 21:00,350.3433333,1.542008667,4.250362667,0.034574167,0,Fall,Dry,21,Night,,,,,,,,,
5398,11/11/2018 22:00,348.62,1.612545333,3.716333167,0.035004833,0,Fall,Dry,22,Night,,,,,,,,,
5399,11/11/2018 23:00,346.5733333,1.213735,4.120340667,0.034158833,0,Fall,Dry,23,Night,,,,,,,,,
5400,11/12/2018 0:00,339.9816667,1.239844667,4.501385333,0.0338455,0,Fall,Dry,0,Night,,,,,,,,,
5401,11/12/2018 1:00,333.93,1.145104333,4.011922667,0.035851,0,Fall,Dry,1,Night,,,,,,,,,
5402,11/12/2018 2:00,304.8766667,1.300489833,4.712754333,0.0350545,0,Fall,Dry,2,Night,,,,,,,,,
5403,11/12/2018 3:00,284.9733333,1.464382667,3.562316667,0.033014833,0,Fall,Dry,3,Night,,,,,,,,,
5404,11/12/2018 4:00,240.8983333,1.605614833,3.834409167,0.0332,0,Fall,Dry,4,Night,,,,,,,,,
5405,11/12/2018 5:00,218.26,1.215701167,4.511766,0.036414333,0,Fall,Dry,5,Morning,,,,,,,,,
5406,11/12/2018 6:00,220.855,1.592899167,5.400669,0.087444667,0,Fall,Dry,6,Morning,,,,,,,,,
5407,11/12/2018 7:00,270.8866667,1.6626315,4.272113333,0.225659833,0,Fall,Dry,7,Morning,,,,,,,,,
5408,11/12/2018 8:00,280.28,1.511901833,3.699366,0.033763167,0,Fall,Dry,8,Morning,,,,,,,,,
5409,11/12/2018 9:00,291.5883333,1.389505667,4.1281175,0.036135167,0,Fall,Dry,9,Morning,,,,,,,,,
5410,11/12/2018 10:00,302.3483333,1.6894445,3.148193,0.037640833,0,Fall,Dry,10,Morning,,,,,,,,,
5411,11/12/2018 11:00,324.815,1.650068,3.240691,0.034222,0,Fall,Dry,11,Morning,,,,,,,,,
5412,11/12/2018 12:00,322.3483333,1.633469833,3.573053333,0.029948167,0,Fall,Dry,12,Afternoon,,,,,,,,,
5413,11/12/2018 13:00,350.235,1.577801167,3.382757333,0.033069,0,Fall,Dry,13,Afternoon,,,,,,,,,
5414,11/12/2018 14:00,369.5033333,1.523573333,2.689764333,0.037426,0,Fall,Dry,14,Afternoon,,,,,,,,,
5415,11/12/2018 15:00,372.2083333,1.505833167,2.688041667,0.205487333,0,Fall,Dry,15,Afternoon,,,,,,,,,
5416,11/12/2018 16:00,348.8583333,1.160283,3.524985333,0.642783667,0,Fall,Dry,16,Afternoon,,,,,,,,,
5417,11/12/2018 17:00,336.845,1.435955667,5.816975833,0.361691667,0.0025,Fall,Dry,17,Evening,,,,,,,,,
5418,11/12/2018 18:00,344.065,1.524859167,3.900558667,1.2087195,0.0175,Fall,Dry,18,Evening,,,,,,,,,
5419,11/12/2018 19:00,396.2983333,1.719069,5.789557333,0.036377333,0.0275,Fall,Dry,19,Evening,,,,,,,,,
5420,11/12/2018 20:00,473.4866667,1.4182795,4.942626,0.429132167,0.0225,Fall,Dry,20,Evening,,,,,,,,,
5421,11/12/2018 21:00,496.005,1.6750075,4.699047,1.4569195,0.01625,Fall,Dry,21,Night,,,,,,,,,
5422,11/12/2018 22:00,493.9683333,1.480610667,3.983200167,0.033479833,0.01875,Fall,Dry,22,Night,,,,,,,,,
5423,11/12/2018 23:00,513.0266667,1.536899,4.553527,0.033049167,0.0225,Fall,Dry,23,Night,,,,,,,,,
5424,11/13/2018 0:00,540.9466667,1.360978333,4.913995833,0.034476667,0.01875,Fall,Dry,0,Night,,,,,,,,,
5425,11/13/2018 1:00,541.715,1.248281,6.3710115,0.036712333,0.01875,Fall,Dry,1,Night,,,,,,,,,
5426,11/13/2018 2:00,537.4366667,1.494261333,6.256718167,0.035024,0.03375,Fall,Dry,2,Night,,,,,,,,,
5427,11/13/2018 3:00,539.325,1.320586667,4.026078333,0.037608,0.025,Fall,Dry,3,Night,,,,,,,,,
5428,11/13/2018 4:00,547.7916667,1.700000667,5.027770333,0.03411,0.0175,Fall,Dry,4,Night,,,,,,,,,
5429,11/13/2018 5:00,541.625,1.700803333,4.710633833,0.864994833,0.0075,Fall,Dry,5,Morning,,,,,,,,,
5430,11/13/2018 6:00,535.6,1.611226833,5.161894833,5.018095333,0.00125,Fall,Dry,6,Morning,,,,,,,,,
5431,11/13/2018 7:00,541.995,1.374748167,4.0272735,5.018608667,0.00125,Fall,Dry,7,Morning,,,,,,,,,
5432,11/13/2018 8:00,528.835,1.421258,3.663808333,5.018393333,0,Fall,Dry,8,Morning,,,,,,,,,
5433,11/13/2018 9:00,525.9483333,1.560201667,5.260234833,5.018858167,0,Fall,Dry,9,Morning,,,,,,,,,
5434,11/13/2018 10:00,499.195,1.356336667,6.511764167,5.0192045,0,Fall,Dry,10,Morning,,,,,,,,,
5435,11/13/2018 11:00,424.7933333,1.900208167,6.456216167,5.018393333,0,Fall,Dry,11,Morning,,,,,,,,,
5436,11/13/2018 12:00,430.9766667,1.921783667,5.8517255,5.018775,0,Fall,Dry,12,Afternoon,,,,,,,,,
5437,11/13/2018 13:00,445.9883333,1.6135155,4.136922333,5.019322667,0,Fall,Dry,13,Afternoon,,,,,,,,,
5438,11/13/2018 14:00,462.5533333,1.7301535,3.497619,5.020134667,0,Fall,Dry,14,Afternoon,,,,,,,,,
5439,11/13/2018 15:00,462.3083333,2.398354333,3.989024167,5.019836,0,Fall,Dry,15,Afternoon,,,,,,,,,
5440,11/13/2018 16:00,450.825,1.6739375,7.364136167,5.019669667,0,Fall,Dry,16,Afternoon,,,,,,,,,
5441,11/13/2018 17:00,398.2716667,0.7201225,6.368645833,5.019322667,0,Fall,Dry,17,Evening,,,,,,,,,
5442,11/13/2018 18:00,387.45,0.647468167,2.930742833,5.020051333,0,Fall,Dry,18,Evening,,,,,,,,,
5443,11/13/2018 19:00,391.5066667,0.164270333,3.208319333,5.019537333,0,Fall,Dry,19,Evening,,,,,,,,,
5444,11/13/2018 20:00,386.8433333,0.1711525,3.117065167,5.020002333,0,Fall,Dry,20,Evening,,,,,,,,,
5445,11/13/2018 21:00,391.2033333,0.132004833,3.550778833,5.020599,0,Fall,Dry,21,Night,,,,,,,,,
5446,11/13/2018 22:00,395.5433333,0.247505167,3.566284,5.020349333,0,Fall,Dry,22,Night,,,,,,,,,
5447,11/13/2018 23:00,390.89,0.2557515,3.600265333,5.019454,0,Fall,Dry,23,Night,,,,,,,,,
5448,11/14/2018 0:00,392.5516667,0.302674667,3.684611,5.019787,0,Fall,Dry,0,Night,,,,,,,,,
5449,11/14/2018 1:00,367.2866667,0.314060833,3.551025,5.020731333,0,Fall,Dry,1,Night,,,,,,,,,
5450,11/14/2018 2:00,319.0783333,0.263495333,3.537365833,5.020002333,0,Fall,Dry,2,Night,,,,,,,,,
5451,11/14/2018 3:00,320.3583333,0.248021667,3.504455333,5.020516,0,Fall,Dry,3,Night,,,,,,,,,
5452,11/14/2018 4:00,326.6283333,0.260755333,3.594688667,5.020051333,0,Fall,Dry,4,Night,,,,,,,,,
5453,11/14/2018 5:00,297.6433333,0.249369333,3.737421333,5.019537333,0,Fall,Dry,5,Morning,,,,,,,,,
5454,11/14/2018 6:00,269.64,0.287458333,3.830014833,5.019919333,0,Fall,Dry,6,Morning,,,,,,,,,
5455,11/14/2018 7:00,254.255,0.260683667,3.835525333,5.020051333,0,Fall,Dry,7,Morning,,,,,,,,,
5456,11/14/2018 8:00,261.3016667,0.259809833,3.799743,5.019703667,0,Fall,Dry,8,Morning,,,,,,,,,
5457,11/14/2018 9:00,303.22,0.250858667,3.672957,5.020599,0,Fall,Dry,9,Morning,,,,,,,,,
5458,11/14/2018 10:00,330.3316667,0.096996667,2.659070833,5.020516,0,Fall,Dry,10,Morning,,,,,,,,,
5459,11/14/2018 11:00,357.1066667,0.101055167,0.575510167,2.527504,0,Fall,Dry,11,Morning,,,,,,,,,
5460,11/14/2018 12:00,382.1233333,0.099979833,0.125960833,5.020565167,0,Fall,Dry,12,Afternoon,,,,,,,,,
5461,11/14/2018 13:00,375.0616667,0.102302833,0.147052,5.016054833,0,Fall,Dry,13,Afternoon,,,,,,,,,
5462,11/14/2018 14:00,377.99,0.133151833,0.691502833,3.361747333,0,Fall,Dry,14,Afternoon,,,,,,,,,
5463,11/14/2018 15:00,362.7433333,0.211034833,2.707214,0.032084667,0,Fall,Dry,15,Afternoon,,,,,,,,,
5464,11/14/2018 16:00,357.6583333,0.138642667,2.706214667,0.031093833,0,Fall,Dry,16,Afternoon,,,,,,,,,
5465,11/14/2018 17:00,353.315,0.161674167,2.708966667,0.032966167,0,Fall,Dry,17,Evening,,,,,,,,,
5466,11/14/2018 18:00,353.325,0.163681833,2.735625667,0.0325145,0,Fall,Dry,18,Evening,,,,,,,,,
5467,11/14/2018 19:00,350.5483333,0.181579,2.719288333,0.029747667,0,Fall,Dry,19,Evening,,,,,,,,,
5468,11/14/2018 20:00,350.7716667,0.181579,2.618886,0.029699,0,Fall,Dry,20,Evening,,,,,,,,,
5469,11/14/2018 21:00,356.5,0.1703495,2.652615333,0.030760667,0,Fall,Dry,21,Night,,,,,,,,,
5470,11/14/2018 22:00,359.6966667,0.14339,2.652476333,0.031440167,0,Fall,Dry,22,Night,,,,,,,,,
5471,11/14/2018 23:00,359.1116667,0.175727333,2.647705,0.031488167,0,Fall,Dry,23,Night,,,,,,,,,
5472,11/15/2018 0:00,350.8216667,0.121375833,2.671025667,0.031093833,0,Fall,Dry,0,Night,,,,,,,,,
5473,11/15/2018 1:00,345.2233333,0.134756833,2.767509833,0.032216667,0,Fall,Dry,1,Night,,,,,,,,,
5474,11/15/2018 2:00,322.2816667,0.157902167,2.8376795,0.029914167,0,Fall,Dry,2,Night,,,,,,,,,
5475,11/15/2018 3:00,297.2766667,0.115095333,2.922029833,0.030378667,0,Fall,Dry,3,Night,,,,,,,,,
5476,11/15/2018 4:00,274.7733333,0.140937333,2.913507833,0.030975,0,Fall,Dry,4,Night,,,,,,,,,
5477,11/15/2018 5:00,241.3416667,0.129076667,2.891598833,0.030975,0,Fall,Dry,5,Morning,,,,,,,,,
5478,11/15/2018 6:00,255.9716667,0.128619,2.889114,0.031558167,0,Fall,Dry,6,Morning,,,,,,,,,
5479,11/15/2018 7:00,270.27,0.161918333,2.802386,0.033729167,0.00375,Fall,Dry,7,Morning,,,,,,,,,
5480,11/15/2018 8:00,290.5366667,0.142155333,2.733800167,0.033360667,0.02375,Fall,Dry,8,Morning,,,,,,,,,
5481,11/15/2018 9:00,304.95,0.104625667,2.761693333,0.030808333,0.02,Fall,Dry,9,Morning,,,,,,,,,
5482,11/15/2018 10:00,296.6733333,0.113675,2.714704167,0.030711833,0.02375,Fall,Dry,10,Morning,,,,,,,,,
5483,11/15/2018 11:00,339.0433333,0.147133333,2.686752167,0.032417833,0.02625,Fall,Dry,11,Morning,,,,,,,,,
5484,11/15/2018 12:00,423.1,0.198301,2.604034,0.03187,0.03625,Fall,Dry,12,Afternoon,,,,,,,,,
5485,11/15/2018 13:00,483.2483333,0.152108167,2.613374833,0.030808333,0.02,Fall,Dry,13,Afternoon,,,,,,,,,
5486,11/15/2018 14:00,554.7933333,0.128962833,2.680735167,0.030545167,0.02375,Fall,Dry,14,Afternoon,,,,,,,,,
5487,11/15/2018 15:00,572.0383333,0.175928833,2.627041667,0.031821333,0.03,Fall,Dry,15,Afternoon,,,,,,,,,
5488,11/15/2018 16:00,541.7283333,0.161258333,2.680513833,0.032203167,0.01875,Fall,Dry,16,Afternoon,,,,,,,,,
5489,11/15/2018 17:00,570.8866667,0.164686167,2.837824667,0.032417833,0.01375,Fall,Dry,17,Evening,,,,,,,,,
5490,11/15/2018 18:00,552.3716667,0.198429833,3.160804333,0.03212,0.0125,Fall,Dry,18,Evening,,,,,,,,,
5491,11/15/2018 19:00,546.6633333,0.272788833,3.412882167,0.032286667,0.015,Fall,Dry,19,Evening,,,,,,,,,
5492,11/15/2018 20:00,546.0683333,0.550480833,3.4939755,0.033715667,0.0075,Fall,Dry,20,Evening,,,,,,,,,
5493,11/15/2018 21:00,543.5883333,0.957746167,3.459012333,0.036363833,0.02375,Fall,Dry,21,Night,,,,,,,,,
5494,11/15/2018 22:00,544.2433333,1.435958333,3.513458167,0.0344215,0.00375,Fall,Dry,22,Night,,,,,,,,,
5495,11/15/2018 23:00,541.2516667,1.661252833,3.499811333,0.0324875,0.01125,Fall,Dry,23,Night,,,,,,,,,
5496,11/16/2018 0:00,537.0733333,1.7401265,3.531847333,0.034754667,0.0125,Fall,Dry,0,Night,,,,,,,,,
5497,11/16/2018 1:00,537.4483333,1.618391333,3.6609875,0.0340135,0.01,Fall,Dry,1,Night,,,,,,,,,
5498,11/16/2018 2:00,534.335,1.142285833,3.7512815,0.036780333,0.00125,Fall,Dry,2,Night,,,,,,,,,
5499,11/16/2018 3:00,527.8133333,0.8632555,3.780240167,0.036745833,0,Fall,Dry,3,Night,,,,,,,,,
5500,11/16/2018 4:00,520.3733333,0.654184833,3.779101,0.035553,0,Fall,Dry,4,Night,,,,,,,,,
5501,11/16/2018 5:00,507.2583333,0.566490833,3.769086333,0.0348035,0,Fall,Dry,5,Morning,,,,,,,,,
5502,11/16/2018 6:00,463.1766667,0.242881333,3.75013,0.032203167,0,Fall,Dry,6,Morning,,,,,,,,,
5503,11/16/2018 7:00,457.365,0.170885833,3.6405675,0.032584333,0,Fall,Dry,7,Morning,,,,,,,,,
5504,11/16/2018 8:00,474.93,0.116113167,3.414888333,0.032799667,0,Fall,Dry,8,Morning,,,,,,,,,
5505,11/16/2018 9:00,453.0416667,0.1427995,3.374667833,0.032334333,0,Fall,Dry,9,Morning,,,,,,,,,
5506,11/16/2018 10:00,463.4683333,0.130796833,3.203812167,0.031155,0,Fall,Dry,10,Morning,,,,,,,,,
5507,11/16/2018 11:00,467.0066667,0.209716333,3.010677333,0.029068,0,Fall,Dry,11,Morning,,,,,,,,,
5508,11/16/2018 12:00,468.6333333,0.091934,2.713608167,0.029151167,0,Fall,Dry,12,Afternoon,,,,,,,,,
5509,11/16/2018 13:00,474.5616667,0.091934,2.687043667,0.029449,0,Fall,Dry,13,Afternoon,,,,,,,,,
5510,11/16/2018 14:00,472.615,0.092767,2.658499,0.0298655,0,Fall,Dry,14,Afternoon,,,,,,,,,
5511,11/16/2018 15:00,468.095,0.099496833,2.559729167,0.031357,0,Fall,Dry,15,Afternoon,,,,,,,,,
5512,11/16/2018 16:00,470.1983333,0.108334167,2.555818333,0.030857167,0,Fall,Dry,16,Afternoon,,,,,,,,,
5513,11/16/2018 17:00,506.7216667,0.092767,2.5472875,0.029151167,0,Fall,Dry,17,Evening,,,,,,,,,
5514,11/16/2018 18:00,487.9833333,0.095749,2.521057,0.0298655,0,Fall,Dry,18,Evening,,,,,,,,,
5515,11/16/2018 19:00,462.5233333,0.094916,2.515719833,0.030857167,0,Fall,Dry,19,Evening,,,,,,,,,
5516,11/16/2018 20:00,442.4816667,0.092350333,2.500979333,0.029567833,0,Fall,Dry,20,Evening,,,,,,,,,
5517,11/16/2018 21:00,417.3666667,0.093424667,2.516145667,0.030857167,0,Fall,Dry,21,Night,,,,,,,,,
5518,11/16/2018 22:00,419.5433333,0.091934,2.525961667,0.029401167,0,Fall,Dry,22,Night,,,,,,,,,
5519,11/16/2018 23:00,412.965,0.093183333,2.5939945,0.030344,0,Fall,Dry,23,Night,,,,,,,,,
5520,11/17/2018 0:00,389.535,0.096823,2.696533,0.0298655,0,Fall,Dry,0,Night,,,,,,,,,
5521,11/17/2018 1:00,360.98,0.093424667,2.696199333,0.0309405,0,Fall,Dry,1,Night,,,,,,,,,
5522,11/17/2018 2:00,356.6533333,0.094849167,2.743314167,0.029948833,0,Fall,Dry,2,Night,,,,,,,,,
5523,11/17/2018 3:00,343.3733333,0.1048695,2.922922167,0.031821333,0,Fall,Dry,3,Night,,,,,,,,,
5524,11/17/2018 4:00,317.5266667,0.102961667,2.946443833,0.032036667,0,Fall,Dry,4,Night,,,,,,,,,
5525,11/17/2018 5:00,323.75,0.100638,2.9082715,0.031321667,0,Fall,Dry,5,Morning,,,,,,,,,
5526,11/17/2018 6:00,329.5383333,0.098489,2.746894833,0.030164167,0,Fall,Dry,6,Morning,,,,,,,,,
5527,11/17/2018 7:00,320.725,0.106468167,2.651789,0.031523667,0,Fall,Dry,7,Morning,,,,,,,,,
5528,11/17/2018 8:00,300.6383333,0.117695833,2.679801667,0.031453667,0,Fall,Dry,8,Morning,,,,,,,,,
5529,11/17/2018 9:00,302.9566667,0.093841,2.666735,0.029484333,0,Fall,Dry,9,Morning,,,,,,,,,
5530,11/17/2018 10:00,325.1133333,0.093008,2.661384333,0.030558667,0,Fall,Dry,10,Morning,,,,,,,,,
5531,11/17/2018 11:00,324.035,0.0950235,2.646466333,0.029068,0,Fall,Dry,11,Morning,,,,,,,,,
5532,11/17/2018 12:00,342.8583333,0.110832833,2.553959667,0.029401167,0,Fall,Dry,12,Afternoon,,,,,,,,,
5533,11/17/2018 13:00,358.785,0.103378,2.560902333,0.030594,0,Fall,Dry,13,Afternoon,,,,,,,,,
5534,11/17/2018 14:00,360.6533333,0.100462833,2.594299,0.030260833,0,Fall,Dry,14,Afternoon,,,,,,,,,
5535,11/17/2018 15:00,367.8833333,0.0904425,2.5623165,0.029401167,0,Fall,Dry,15,Afternoon,,,,,,,,,
5536,11/17/2018 16:00,371.94,0.094849167,2.475798833,0.030677167,0,Fall,Dry,16,Afternoon,,,,,,,,,
5537,11/17/2018 17:00,369.025,0.108201,2.575655833,0.030558667,0,Fall,Dry,17,Evening,,,,,,,,,
5538,11/17/2018 18:00,374.2333333,0.113639833,2.574463,0.029068,0,Fall,Dry,18,Evening,,,,,,,,,
5539,11/17/2018 19:00,373.4116667,0.0953325,2.574463,0.029484333,0,Fall,Dry,19,Evening,,,,,,,,,
5540,11/17/2018 20:00,369.5316667,0.093008,2.582125333,0.030558667,0,Fall,Dry,20,Evening,,,,,,,,,
5541,11/17/2018 21:00,368.0566667,0.090026,2.619885667,0.029068,0,Fall,Dry,21,Night,,,,,,,,,
5542,11/17/2018 22:00,370.2583333,0.0904425,2.6558605,0.029484333,0,Fall,Dry,22,Night,,,,,,,,,
5543,11/17/2018 23:00,364.635,0.095681833,2.654614,0.030975,0,Fall,Dry,23,Night,,,,,,,,,
5544,11/18/2018 0:00,358.7433333,0.123675333,2.671291667,0.0304755,0,Fall,Dry,0,Night,,,,,,,,,
5545,11/18/2018 1:00,350.5966667,0.158366833,2.691781833,0.028936833,0,Fall,Dry,1,Night,,,,,,,,,
5546,11/18/2018 2:00,340.6633333,0.103661167,2.661384333,0.030080833,0,Fall,Dry,2,Night,,,,,,,,,
5547,11/18/2018 3:00,332.4033333,0.130322333,2.655128333,0.030558667,0,Fall,Dry,3,Night,,,,,,,,,
5548,11/18/2018 4:00,314.535,0.124359,2.610290333,0.029234667,0,Fall,Dry,4,Night,,,,,,,,,
5549,11/18/2018 5:00,274.665,0.129356167,2.67687,0.029581167,0,Fall,Dry,5,Morning,,,,,,,,,
5550,11/18/2018 6:00,266.075,0.1418335,2.718927667,0.02927,0,Fall,Dry,6,Morning,,,,,,,,,
5551,11/18/2018 7:00,236.65,0.124950333,2.746939833,0.031273667,0,Fall,Dry,7,Morning,,,,,,,,,
5552,11/18/2018 8:00,244.4416667,0.124317,2.728543333,0.030558667,0,Fall,Dry,8,Morning,,,,,,,,,
5553,11/18/2018 9:00,290.7683333,0.090026,2.704108333,0.029151167,0,Fall,Dry,9,Morning,,,,,,,,,
5554,11/18/2018 10:00,324.075,0.092941167,2.707847,0.029782167,0,Fall,Dry,10,Morning,,,,,,,,,
5555,11/18/2018 11:00,322.5983333,0.105876667,2.656148,0.030975,0,Fall,Dry,11,Morning,,,,,,,,,
5556,11/18/2018 12:00,330.1966667,0.110241167,2.56073,0.030975,0,Fall,Dry,12,Afternoon,,,,,,,,,
5557,11/18/2018 13:00,339.1166667,0.122158833,2.560396833,0.030975,0,Fall,Dry,13,Afternoon,,,,,,,,,
5558,11/18/2018 14:00,345.9883333,0.199804,2.531885667,0.030891833,0,Fall,Dry,14,Afternoon,,,,,,,,,
5559,11/18/2018 15:00,344.7883333,0.123567167,2.4594015,0.030260833,0,Fall,Dry,15,Afternoon,,,,,,,,,
5560,11/18/2018 16:00,348.4783333,0.147796833,2.550049,0.029484333,0,Fall,Dry,16,Afternoon,,,,,,,,,
5561,11/18/2018 17:00,351.3316667,0.122452,2.581032,0.031058333,0,Fall,Dry,17,Evening,,,,,,,,,
5562,11/18/2018 18:00,353.1816667,0.124534,2.701284,0.030857167,0,Fall,Dry,18,Evening,,,,,,,,,
5563,11/18/2018 19:00,356.95,0.124492167,2.737012,0.029484333,0,Fall,Dry,19,Evening,,,,,,,,,
5564,11/18/2018 20:00,356.935,0.100154667,2.754023,0.030975,0,Fall,Dry,20,Evening,,,,,,,,,
5565,11/18/2018 21:00,358.6116667,0.111182167,2.784700833,0.030558667,0,Fall,Dry,21,Night,,,,,,,,,
5566,11/18/2018 22:00,359.415,0.1153055,2.763519167,0.029484333,0,Fall,Dry,22,Night,,,,,,,,,
5567,11/18/2018 23:00,359.7116667,0.107125833,2.689957,0.030891833,0,Fall,Dry,23,Night,,,,,,,,,
5568,11/19/2018 0:00,353.5016667,0.121377,2.680468,0.030260833,0,Fall,Dry,0,Night,,,,,,,,,
5569,11/19/2018 1:00,351.665,0.1306055,2.672119,0.028984833,0,Fall,Dry,1,Night,,,,,,,,,
5570,11/19/2018 2:00,341.8483333,0.142141667,2.6687875,0.0291865,0,Fall,Dry,2,Night,,,,,,,,,
5571,11/19/2018 3:00,314.6916667,0.100462833,2.664522667,0.030558667,0,Fall,Dry,3,Night,,,,,,,,,
5572,11/19/2018 4:00,292.095,0.096272667,2.689623833,0.029068,0,Fall,Dry,4,Night,,,,,,,,,
5573,11/19/2018 5:00,256.4433333,0.116554833,2.681607167,0.029484333,0,Fall,Dry,5,Morning,,,,,,,,,
5574,11/19/2018 6:00,244.63,0.117845333,2.696459167,0.030975,0,Fall,Dry,6,Morning,,,,,,,,,
5575,11/19/2018 7:00,248.6733333,0.139577,2.752024167,0.030975,0,Fall,Dry,7,Morning,,,,,,,,,
5576,11/19/2018 8:00,262.11,0.114864,2.764884833,0.030975,0,Fall,Dry,8,Morning,,,,,,,,,
5577,11/19/2018 9:00,280.2683333,0.136245167,2.724524667,0.030558667,0,Fall,Dry,9,Morning,,,,,,,,,
5578,11/19/2018 10:00,360.3316667,0.102519333,2.720947,0.028984833,0,Fall,Dry,10,Morning,,,,,,,,,
5579,11/19/2018 11:00,354.5966667,0.145164833,2.694295,0.0291865,0,Fall,Dry,11,Morning,,,,,,,,,
5580,11/19/2018 12:00,338.0033333,0.127299,2.559232,0.030558667,0,Fall,Dry,12,Afternoon,,,,,,,,,
5581,11/19/2018 13:00,304.0716667,0.097105667,2.427291667,0.029484333,0,Fall,Dry,13,Afternoon,,,,,,,,,
5582,11/19/2018 14:00,367.27,0.120786167,2.460408667,0.0302255,0,Fall,Dry,14,Afternoon,,,,,,,,,
5583,11/19/2018 15:00,359.4966667,0.125649667,2.472521,0.028375,0,Fall,Dry,15,Afternoon,,,,,,,,,
5584,11/19/2018 16:00,355.8783333,0.15317,2.550049,0.031357,0,Fall,Dry,16,Afternoon,,,,,,,,,
5585,11/19/2018 17:00,361.9133333,0.109167167,2.578033667,0.031357,0,Fall,Dry,17,Evening,,,,,,,,,
5586,11/19/2018 18:00,360.9,0.094916,2.676890333,0.030857167,0,Fall,Dry,18,Evening,,,,,,,,,
5587,11/19/2018 19:00,358.3283333,0.116504,2.6687875,0.029234667,0,Fall,Dry,19,Evening,,,,,,,,,
5588,11/19/2018 20:00,354.6433333,0.205717333,2.6581925,0.030164167,0,Fall,Dry,20,Evening,,,,,,,,,
5589,11/19/2018 21:00,355.995,0.198529667,2.6746235,0.031107,0,Fall,Dry,21,Night,,,,,,,,,
5590,11/19/2018 22:00,366.49,0.148038833,2.718702,0.030462,0,Fall,Dry,22,Night,,,,,,,,,
5591,11/19/2018 23:00,365.885,0.111316167,2.721387167,0.0309405,0,Fall,Dry,23,Night,,,,,,,,,
5592,11/20/2018 0:00,361.62,0.110673833,2.719100167,0.029365833,0,Fall,Dry,0,Night,,,,,,,,,
