STATION,DATE,HourlyPrecipitation
72244012918,9/24/2018 23:53,0
72244012918,9/25/2018 0:53,0
72244012918,9/25/2018 1:53,0
72244012918,9/25/2018 2:53,0
72244012918,9/25/2018 3:53,0
72244012918,9/25/2018 4:53,0
72244012918,9/25/2018 5:53,0
72244012918,9/25/2018 6:53,0
72244012918,9/25/2018 7:53,0.01
72244012918,9/25/2018 8:53,0
72244012918,9/25/2018 9:53,0
72244012918,9/25/2018 10:53,0.02
72244012918,9/25/2018 11:53,0
72244012918,9/25/2018 12:53,0
72244012918,9/25/2018 13:53,0
72244012918,9/25/2018 14:53,0
72244012918,9/25/2018 15:53,0
72244012918,9/25/2018 16:53,0
72244012918,9/25/2018 17:53,0
72244012918,9/25/2018 18:53,0
72244012918,9/25/2018 19:53,0
72244012918,9/25/2018 20:53,0
72244012918,9/25/2018 21:53,0
72244012918,9/25/2018 22:53,0
72244012918,9/25/2018 23:53,0
72244012918,9/26/2018 0:53,0
72244012918,9/26/2018 1:53,0
72244012918,9/26/2018 2:53,0
72244012918,9/26/2018 3:53,0
72244012918,9/26/2018 4:53,0.57
72244012918,9/26/2018 5:53,T
72244012918,9/26/2018 6:53,0
72244012918,9/26/2018 7:53,0
72244012918,9/26/2018 8:53,0
72244012918,9/26/2018 9:53,0
72244012918,9/26/2018 10:53,0
72244012918,9/26/2018 11:53,0
72244012918,9/26/2018 12:53,0.06
72244012918,9/26/2018 13:53,T
72244012918,9/26/2018 14:53,T
72244012918,9/26/2018 15:53,0.03
72244012918,9/26/2018 16:53,T
72244012918,9/26/2018 17:53,0
72244012918,9/26/2018 18:53,0
72244012918,9/26/2018 19:53,0
72244012918,9/26/2018 20:53,T
72244012918,9/26/2018 21:53,0
72244012918,9/26/2018 22:53,0
72244012918,9/26/2018 23:53,T
72244012918,9/27/2018 0:53,0.02
72244012918,9/27/2018 1:53,T
72244012918,9/27/2018 2:53,0.03
72244012918,9/27/2018 3:53,0
72244012918,9/27/2018 4:53,0.02
72244012918,9/27/2018 5:53,0
72244012918,9/27/2018 6:53,0
72244012918,9/27/2018 7:53,0
72244012918,9/27/2018 8:53,0
72244012918,9/27/2018 9:53,0
72244012918,9/27/2018 10:53,0
72244012918,9/27/2018 11:53,0
72244012918,9/27/2018 12:53,0
72244012918,9/27/2018 13:53,0
72244012918,9/27/2018 14:53,0
72244012918,9/27/2018 15:53,0
72244012918,9/27/2018 16:53,0
72244012918,9/27/2018 17:53,0
72244012918,9/27/2018 18:53,0
72244012918,9/27/2018 19:53,0
72244012918,9/27/2018 20:53,0
72244012918,9/27/2018 21:53,0
72244012918,9/27/2018 22:53,0
72244012918,9/27/2018 23:53,0
72244012918,9/28/2018 0:53,0
72244012918,9/28/2018 1:53,0
72244012918,9/28/2018 2:53,0
72244012918,9/28/2018 3:53,0
72244012918,9/28/2018 4:53,0
72244012918,9/28/2018 5:53,0
72244012918,9/28/2018 6:53,0
72244012918,9/28/2018 7:53,0
72244012918,9/28/2018 8:53,0
72244012918,9/28/2018 9:53,0
72244012918,9/28/2018 10:53,0
72244012918,9/28/2018 11:53,0
72244012918,9/28/2018 12:53,0
72244012918,9/28/2018 13:53,0
72244012918,9/28/2018 14:53,0
72244012918,9/28/2018 15:53,0
72244012918,9/28/2018 16:53,0
72244012918,9/28/2018 17:53,0
72244012918,9/28/2018 18:53,T
72244012918,9/28/2018 19:53,T
72244012918,9/28/2018 20:53,T
72244012918,9/28/2018 21:53,T
72244012918,9/28/2018 22:53,T
72244012918,9/28/2018 23:53,0.01
72244012918,9/29/2018 0:53,T
72244012918,9/29/2018 1:53,0.01
72244012918,9/29/2018 2:53,T
72244012918,9/29/2018 3:53,T
72244012918,9/29/2018 4:53,0
72244012918,9/29/2018 5:53,0
72244012918,9/29/2018 6:53,0.07
72244012918,9/29/2018 7:53,0.11
72244012918,9/29/2018 8:53,0.11
72244012918,9/29/2018 9:53,0.03
72244012918,9/29/2018 10:53,0.01
72244012918,9/29/2018 11:53,T
72244012918,9/29/2018 12:53,T
72244012918,9/29/2018 13:53,0
72244012918,9/29/2018 14:53,0
72244012918,9/29/2018 15:53,0
72244012918,9/29/2018 16:53,0
72244012918,9/29/2018 17:53,0
72244012918,9/29/2018 18:53,0
72244012918,9/29/2018 19:53,0
72244012918,9/29/2018 20:53,0
72244012918,9/29/2018 21:53,0
72244012918,9/29/2018 22:53,0
72244012918,9/29/2018 23:53,0
72244012918,9/30/2018 0:53,0
72244012918,9/30/2018 1:53,0
72244012918,9/30/2018 2:53,0
72244012918,9/30/2018 3:53,0
72244012918,9/30/2018 4:53,0
72244012918,9/30/2018 5:53,0
72244012918,9/30/2018 6:53,0
72244012918,9/30/2018 7:53,0
72244012918,9/30/2018 8:53,0
72244012918,9/30/2018 9:53,T
72244012918,9/30/2018 10:53,T
72244012918,9/30/2018 11:53,T
72244012918,9/30/2018 12:53,0
72244012918,9/30/2018 13:53,0
72244012918,9/30/2018 14:53,0
72244012918,9/30/2018 15:53,0.03
72244012918,9/30/2018 16:53,0.02
72244012918,9/30/2018 17:53,0.24
72244012918,9/30/2018 18:53,0.01
72244012918,9/30/2018 19:53,0
72244012918,9/30/2018 20:53,0
72244012918,9/30/2018 21:53,0
72244012918,9/30/2018 22:53,0
72244012918,9/30/2018 23:53,0
72244012918,10/1/2018 0:53,0
72244012918,10/1/2018 1:53,0
72244012918,10/1/2018 2:53,0
72244012918,10/1/2018 3:53,0
72244012918,10/1/2018 4:53,0
72244012918,10/1/2018 5:53,0
72244012918,10/1/2018 6:53,0
72244012918,10/1/2018 7:53,0
72244012918,10/1/2018 8:53,0.49s
72244012918,10/1/2018 9:53,0.21
72244012918,10/1/2018 10:53,0.08
72244012918,10/1/2018 11:53,0.01
72244012918,10/1/2018 12:53,T
72244012918,10/1/2018 13:53,T
72244012918,10/1/2018 14:53,0
72244012918,10/1/2018 15:53,0
72244012918,10/1/2018 16:53,0
72244012918,10/1/2018 17:53,0
72244012918,10/1/2018 18:53,0
72244012918,10/1/2018 19:53,0
72244012918,10/1/2018 20:53,0
72244012918,10/1/2018 21:53,0
72244012918,10/1/2018 22:53,0
72244012918,10/1/2018 23:53,0
72244012918,10/2/2018 0:53,0
72244012918,10/2/2018 1:53,0
72244012918,10/2/2018 2:53,0
72244012918,10/2/2018 3:53,0
72244012918,10/2/2018 4:53,0
72244012918,10/2/2018 5:53,0
72244012918,10/2/2018 6:53,0
72244012918,10/2/2018 7:53,0
72244012918,10/2/2018 8:53,0
72244012918,10/2/2018 9:53,0
72244012918,10/2/2018 10:53,0
72244012918,10/2/2018 11:53,0
72244012918,10/2/2018 12:53,T
72244012918,10/2/2018 13:53,T
72244012918,10/2/2018 14:53,0
72244012918,10/2/2018 15:53,0
72244012918,10/2/2018 16:53,0
72244012918,10/2/2018 17:53,0
72244012918,10/2/2018 18:53,0
72244012918,10/2/2018 19:53,0
72244012918,10/2/2018 20:53,0
72244012918,10/2/2018 21:53,0
72244012918,10/2/2018 22:53,0
72244012918,10/2/2018 23:53,0
72244012918,10/3/2018 0:53,0
72244012918,10/3/2018 1:53,0
72244012918,10/3/2018 2:53,0
72244012918,10/3/2018 3:53,0
72244012918,10/3/2018 4:53,0
72244012918,10/3/2018 5:53,0
72244012918,10/3/2018 6:53,0
72244012918,10/3/2018 7:53,0
72244012918,10/3/2018 8:53,0
72244012918,10/3/2018 9:53,0
72244012918,10/3/2018 10:53,0
72244012918,10/3/2018 11:53,0
72244012918,10/3/2018 12:53,T
72244012918,10/3/2018 13:53,0
72244012918,10/3/2018 14:53,0
72244012918,10/3/2018 15:53,0
72244012918,10/3/2018 16:53,0
72244012918,10/3/2018 17:53,0
72244012918,10/3/2018 18:53,0
72244012918,10/3/2018 19:53,0
72244012918,10/3/2018 20:53,0
72244012918,10/3/2018 21:53,0
72244012918,10/3/2018 22:53,0
72244012918,10/3/2018 23:53,0
72244012918,10/4/2018 0:53,0
72244012918,10/4/2018 1:53,0
72244012918,10/4/2018 2:53,0
72244012918,10/4/2018 3:53,0
72244012918,10/4/2018 4:53,0
72244012918,10/4/2018 5:53,0
72244012918,10/4/2018 6:53,0
72244012918,10/4/2018 7:53,0
72244012918,10/4/2018 8:53,0
72244012918,10/4/2018 9:53,0
72244012918,10/4/2018 10:53,0
72244012918,10/4/2018 11:53,0
72244012918,10/4/2018 12:53,T
72244012918,10/4/2018 13:53,0.01
72244012918,10/4/2018 14:53,T
72244012918,10/4/2018 15:53,0
72244012918,10/4/2018 16:53,0
72244012918,10/4/2018 17:53,0
72244012918,10/4/2018 18:53,0
72244012918,10/4/2018 19:53,0
72244012918,10/4/2018 20:53,0
72244012918,10/4/2018 21:53,0
72244012918,10/4/2018 22:53,0
72244012918,10/4/2018 23:53,0
72244012918,10/5/2018 0:53,0
72244012918,10/5/2018 1:53,0
72244012918,10/5/2018 2:53,0
72244012918,10/5/2018 3:53,0
72244012918,10/5/2018 4:53,0
72244012918,10/5/2018 5:53,0
72244012918,10/5/2018 6:53,0
72244012918,10/5/2018 7:53,0
72244012918,10/5/2018 8:53,0
72244012918,10/5/2018 9:53,0
72244012918,10/5/2018 10:53,0
72244012918,10/5/2018 11:53,0
72244012918,10/5/2018 12:53,T
72244012918,10/5/2018 13:53,0
72244012918,10/5/2018 14:53,T
72244012918,10/5/2018 15:53,T
72244012918,10/5/2018 16:53,0
72244012918,10/5/2018 17:53,0
72244012918,10/5/2018 18:53,0
72244012918,10/5/2018 19:53,0
72244012918,10/5/2018 20:53,0
72244012918,10/5/2018 21:53,0
72244012918,10/5/2018 22:53,0
72244012918,10/5/2018 23:53,0
72244012918,10/6/2018 0:53,0
72244012918,10/6/2018 1:53,0
72244012918,10/6/2018 2:53,0
72244012918,10/6/2018 3:53,0
72244012918,10/6/2018 4:53,0
72244012918,10/6/2018 5:53,0
72244012918,10/6/2018 6:53,0
72244012918,10/6/2018 7:53,0
72244012918,10/6/2018 8:53,0
72244012918,10/6/2018 9:53,0
72244012918,10/6/2018 10:53,0
72244012918,10/6/2018 11:53,0
72244012918,10/6/2018 12:53,0
72244012918,10/6/2018 13:53,0
72244012918,10/6/2018 14:53,0
72244012918,10/6/2018 15:53,T
72244012918,10/6/2018 16:53,0.19
72244012918,10/6/2018 17:53,0.02
72244012918,10/6/2018 18:53,0
72244012918,10/6/2018 19:53,0
72244012918,10/6/2018 20:53,0
72244012918,10/6/2018 21:53,0
72244012918,10/6/2018 22:53,0
72244012918,10/6/2018 23:53,0
72244012918,10/7/2018 0:53,0
72244012918,10/7/2018 1:53,0
72244012918,10/7/2018 2:53,0
72244012918,10/7/2018 3:53,0
72244012918,10/7/2018 4:53,0
72244012918,10/7/2018 5:53,0
72244012918,10/7/2018 6:53,0
72244012918,10/7/2018 7:53,0
72244012918,10/7/2018 8:53,0
72244012918,10/7/2018 9:53,0
72244012918,10/7/2018 10:53,0
72244012918,10/7/2018 11:53,0
72244012918,10/7/2018 12:53,0
72244012918,10/7/2018 13:53,0
72244012918,10/7/2018 14:53,0
72244012918,10/7/2018 15:53,0
72244012918,10/7/2018 16:53,0
72244012918,10/7/2018 17:53,0
72244012918,10/7/2018 18:53,T
72244012918,10/7/2018 19:53,0
72244012918,10/7/2018 20:53,0
72244012918,10/7/2018 21:53,0
72244012918,10/7/2018 22:53,0
72244012918,10/7/2018 23:53,0
72244012918,10/8/2018 0:53,T
72244012918,10/8/2018 1:53,0
72244012918,10/8/2018 2:53,0
72244012918,10/8/2018 3:53,0
72244012918,10/8/2018 4:53,0
72244012918,10/8/2018 5:53,0
72244012918,10/8/2018 6:53,0
72244012918,10/8/2018 7:53,0
72244012918,10/8/2018 8:53,0
72244012918,10/8/2018 9:53,0
72244012918,10/8/2018 10:53,T
72244012918,10/8/2018 11:53,0.06
72244012918,10/8/2018 12:53,0.09
72244012918,10/8/2018 13:53,0
72244012918,10/8/2018 14:53,0
72244012918,10/8/2018 15:53,0
72244012918,10/8/2018 16:53,0.03
72244012918,10/8/2018 17:53,0
72244012918,10/8/2018 18:53,0
72244012918,10/8/2018 19:53,0
72244012918,10/8/2018 20:53,0
72244012918,10/8/2018 21:53,0
72244012918,10/8/2018 22:53,0
72244012918,10/8/2018 23:53,0
72244012918,10/9/2018 0:53,0
72244012918,10/9/2018 1:53,0
72244012918,10/9/2018 2:53,0
72244012918,10/9/2018 3:53,0
72244012918,10/9/2018 4:53,0
72244012918,10/9/2018 5:53,0
72244012918,10/9/2018 6:53,0
72244012918,10/9/2018 7:53,0
72244012918,10/9/2018 8:53,0
72244012918,10/9/2018 9:53,0
72244012918,10/9/2018 10:53,0
72244012918,10/9/2018 11:53,0
72244012918,10/9/2018 12:53,0
72244012918,10/9/2018 13:53,T
72244012918,10/9/2018 14:53,T
72244012918,10/9/2018 15:53,0
72244012918,10/9/2018 16:53,0
72244012918,10/9/2018 17:53,0
72244012918,10/9/2018 18:53,0
72244012918,10/9/2018 19:53,0
72244012918,10/9/2018 20:53,0
72244012918,10/9/2018 21:53,0
72244012918,10/9/2018 22:53,T
72244012918,10/9/2018 23:53,0
72244012918,10/10/2018 0:53,0
72244012918,10/10/2018 1:53,0
72244012918,10/10/2018 2:53,0
72244012918,10/10/2018 3:53,0
72244012918,10/10/2018 4:53,0
72244012918,10/10/2018 5:53,0
72244012918,10/10/2018 6:53,0
72244012918,10/10/2018 7:53,0
72244012918,10/10/2018 8:53,0
72244012918,10/10/2018 9:53,0
72244012918,10/10/2018 10:53,0
72244012918,10/10/2018 11:53,0
72244012918,10/10/2018 12:53,0
72244012918,10/10/2018 13:53,0
72244012918,10/10/2018 14:53,0
72244012918,10/10/2018 15:53,0
72244012918,10/10/2018 16:53,0
72244012918,10/10/2018 17:53,0
72244012918,10/10/2018 18:53,0
72244012918,10/10/2018 19:53,0
72244012918,10/10/2018 20:53,0
72244012918,10/10/2018 21:53,0
72244012918,10/10/2018 22:53,0
72244012918,10/10/2018 23:53,0
72244012918,10/11/2018 0:53,0
72244012918,10/11/2018 1:53,0
72244012918,10/11/2018 2:53,0
72244012918,10/11/2018 3:53,0
72244012918,10/11/2018 4:53,0
72244012918,10/11/2018 5:53,0
72244012918,10/11/2018 6:53,0
72244012918,10/11/2018 7:53,0
72244012918,10/11/2018 8:53,0
72244012918,10/11/2018 9:53,0
72244012918,10/11/2018 10:53,0
72244012918,10/11/2018 11:53,0
72244012918,10/11/2018 12:53,0
72244012918,10/11/2018 13:53,0
72244012918,10/11/2018 14:53,0
72244012918,10/11/2018 15:53,0
72244012918,10/11/2018 16:53,0
72244012918,10/11/2018 17:53,0
72244012918,10/11/2018 18:53,0
72244012918,10/11/2018 19:53,0
72244012918,10/11/2018 20:53,0
72244012918,10/11/2018 21:53,0
72244012918,10/11/2018 22:53,0
72244012918,10/11/2018 23:53,0
72244012918,10/12/2018 0:53,0
72244012918,10/12/2018 1:53,0
72244012918,10/12/2018 2:53,0
72244012918,10/12/2018 3:53,0
72244012918,10/12/2018 4:53,0
72244012918,10/12/2018 5:53,0
72244012918,10/12/2018 6:53,0
72244012918,10/12/2018 7:53,0
72244012918,10/12/2018 8:53,0
72244012918,10/12/2018 9:53,0
72244012918,10/12/2018 10:53,0
72244012918,10/12/2018 11:53,0
72244012918,10/12/2018 12:53,0
72244012918,10/12/2018 13:53,0
72244012918,10/12/2018 14:53,0
72244012918,10/12/2018 15:53,0
72244012918,10/12/2018 16:53,0
72244012918,10/12/2018 17:53,0
72244012918,10/12/2018 18:53,0
72244012918,10/12/2018 19:53,0
72244012918,10/12/2018 20:53,0
72244012918,10/12/2018 21:53,0
72244012918,10/12/2018 22:53,0
72244012918,10/12/2018 23:53,0
72244012918,10/13/2018 0:53,0
72244012918,10/13/2018 1:53,0
72244012918,10/13/2018 2:53,0
72244012918,10/13/2018 3:53,0
72244012918,10/13/2018 4:53,0
72244012918,10/13/2018 5:53,0
72244012918,10/13/2018 6:53,0
72244012918,10/13/2018 7:53,0
72244012918,10/13/2018 8:53,0
72244012918,10/13/2018 9:53,0
72244012918,10/13/2018 10:53,0
72244012918,10/13/2018 11:53,0
72244012918,10/13/2018 12:53,0
72244012918,10/13/2018 13:53,0
72244012918,10/13/2018 14:53,0
72244012918,10/13/2018 15:53,0
72244012918,10/13/2018 16:53,0
72244012918,10/13/2018 17:53,0
72244012918,10/13/2018 18:53,0
72244012918,10/13/2018 19:53,0
72244012918,10/13/2018 20:53,0
72244012918,10/13/2018 21:53,0
72244012918,10/13/2018 22:53,0
72244012918,10/13/2018 23:53,0
72244012918,10/14/2018 0:53,0
72244012918,10/14/2018 1:53,0
72244012918,10/14/2018 2:53,0
72244012918,10/14/2018 3:53,0
72244012918,10/14/2018 4:53,0
72244012918,10/14/2018 5:53,0
72244012918,10/14/2018 6:53,0
72244012918,10/14/2018 7:53,0
72244012918,10/14/2018 8:53,0
72244012918,10/14/2018 9:53,0
72244012918,10/14/2018 10:53,0
72244012918,10/14/2018 11:53,0
72244012918,10/14/2018 12:53,0
72244012918,10/14/2018 13:53,0
72244012918,10/14/2018 14:53,0
72244012918,10/14/2018 15:53,0
72244012918,10/14/2018 16:53,0
72244012918,10/14/2018 17:53,0
72244012918,10/14/2018 18:53,0
72244012918,10/14/2018 19:53,0
72244012918,10/14/2018 20:53,0
72244012918,10/14/2018 21:53,0
72244012918,10/14/2018 22:53,0
72244012918,10/14/2018 23:53,0
72244012918,10/15/2018 0:53,0
72244012918,10/15/2018 1:53,0
72244012918,10/15/2018 2:53,0
72244012918,10/15/2018 3:53,0
72244012918,10/15/2018 4:53,T
72244012918,10/15/2018 5:53,0
72244012918,10/15/2018 6:53,0
72244012918,10/15/2018 7:53,0
72244012918,10/15/2018 8:53,0.07
72244012918,10/15/2018 9:53,1.35
72244012918,10/15/2018 10:53,0.01
72244012918,10/15/2018 11:53,0.02
72244012918,10/15/2018 12:53,0.12
72244012918,10/15/2018 13:53,0.01
72244012918,10/15/2018 14:53,T
72244012918,10/15/2018 15:53,0
72244012918,10/15/2018 16:53,0.01
72244012918,10/15/2018 17:53,0.01
72244012918,10/15/2018 18:53,0
72244012918,10/15/2018 19:53,0
72244012918,10/15/2018 20:53,0
72244012918,10/15/2018 21:53,0
72244012918,10/15/2018 22:53,0
72244012918,10/15/2018 23:53,0
72244012918,10/16/2018 0:53,0
72244012918,10/16/2018 1:53,0
72244012918,10/16/2018 2:53,0
72244012918,10/16/2018 3:53,0
72244012918,10/16/2018 4:53,0
72244012918,10/16/2018 5:53,0
72244012918,10/16/2018 6:53,0
72244012918,10/16/2018 7:53,0
72244012918,10/16/2018 8:53,0
72244012918,10/16/2018 9:53,0
72244012918,10/16/2018 10:53,0
72244012918,10/16/2018 11:53,0
72244012918,10/16/2018 12:53,0
72244012918,10/16/2018 13:53,0
72244012918,10/16/2018 14:53,0
72244012918,10/16/2018 15:53,0
72244012918,10/16/2018 16:53,0
72244012918,10/16/2018 17:53,0
72244012918,10/16/2018 18:53,0
72244012918,10/16/2018 19:53,0
72244012918,10/16/2018 20:53,0
72244012918,10/16/2018 21:53,0
72244012918,10/16/2018 22:53,0
72244012918,10/16/2018 23:53,0
72244012918,10/17/2018 0:53,0
72244012918,10/17/2018 1:53,0
72244012918,10/17/2018 2:53,0
72244012918,10/17/2018 3:53,0
72244012918,10/17/2018 4:53,0
72244012918,10/17/2018 5:53,0
72244012918,10/17/2018 6:53,0
72244012918,10/17/2018 7:53,0
72244012918,10/17/2018 8:53,0
72244012918,10/17/2018 9:53,0
72244012918,10/17/2018 10:53,0
72244012918,10/17/2018 11:53,0
72244012918,10/17/2018 12:53,0
72244012918,10/17/2018 13:53,0
72244012918,10/17/2018 14:53,0
72244012918,10/17/2018 15:53,0
72244012918,10/17/2018 16:53,0
72244012918,10/17/2018 17:53,0
72244012918,10/17/2018 18:53,0
72244012918,10/17/2018 19:53,T
72244012918,10/17/2018 20:53,0
72244012918,10/17/2018 21:53,T
72244012918,10/17/2018 22:53,T
72244012918,10/17/2018 23:53,0.02
72244012918,10/18/2018 0:53,0
72244012918,10/18/2018 1:53,0
72244012918,10/18/2018 2:53,0
72244012918,10/18/2018 3:53,T
72244012918,10/18/2018 4:53,0
72244012918,10/18/2018 5:53,0
72244012918,10/18/2018 6:53,0
72244012918,10/18/2018 7:53,0
72244012918,10/18/2018 8:53,0
72244012918,10/18/2018 9:53,0
72244012918,10/18/2018 10:53,0
72244012918,10/18/2018 11:53,0
72244012918,10/18/2018 12:53,0
72244012918,10/18/2018 13:53,0
72244012918,10/18/2018 14:53,0
72244012918,10/18/2018 15:53,0
72244012918,10/18/2018 16:53,0
72244012918,10/18/2018 17:53,0
72244012918,10/18/2018 18:53,0
72244012918,10/18/2018 19:53,0
72244012918,10/18/2018 20:53,0
72244012918,10/18/2018 21:53,0
72244012918,10/18/2018 22:53,0
72244012918,10/18/2018 23:53,0
72244012918,10/19/2018 0:53,T
72244012918,10/19/2018 1:53,T
72244012918,10/19/2018 2:53,0
72244012918,10/19/2018 3:53,0
72244012918,10/19/2018 4:53,0
72244012918,10/19/2018 5:53,0
72244012918,10/19/2018 6:53,0
72244012918,10/19/2018 7:53,0
72244012918,10/19/2018 8:53,0
72244012918,10/19/2018 9:53,0
72244012918,10/19/2018 10:53,0
72244012918,10/19/2018 11:53,0
72244012918,10/19/2018 12:53,0
72244012918,10/19/2018 13:53,0
72244012918,10/19/2018 14:53,T
72244012918,10/19/2018 15:53,0
72244012918,10/19/2018 16:53,0
72244012918,10/19/2018 17:53,0
72244012918,10/19/2018 18:53,0
72244012918,10/19/2018 19:53,0
72244012918,10/19/2018 20:53,0.02
72244012918,10/19/2018 21:53,0.05
72244012918,10/19/2018 22:53,0.06
72244012918,10/19/2018 23:53,0.04
72244012918,10/20/2018 0:53,0.02
72244012918,10/20/2018 1:53,0.01
72244012918,10/20/2018 2:53,0
72244012918,10/20/2018 3:53,0
72244012918,10/20/2018 4:53,0
72244012918,10/20/2018 5:53,0
72244012918,10/20/2018 6:53,0
72244012918,10/20/2018 7:53,0
72244012918,10/20/2018 8:53,0
72244012918,10/20/2018 9:53,0
72244012918,10/20/2018 10:53,0
72244012918,10/20/2018 11:53,T
72244012918,10/20/2018 12:53,0
72244012918,10/20/2018 13:53,0
72244012918,10/20/2018 14:53,0
72244012918,10/20/2018 15:53,0
72244012918,10/20/2018 16:53,0
72244012918,10/20/2018 17:53,0
72244012918,10/20/2018 18:53,0
72244012918,10/20/2018 19:53,0
72244012918,10/20/2018 20:53,0
72244012918,10/20/2018 21:53,0
72244012918,10/20/2018 22:53,0
72244012918,10/20/2018 23:53,0
72244012918,10/21/2018 0:53,0
72244012918,10/21/2018 1:53,0
72244012918,10/21/2018 2:53,0
72244012918,10/21/2018 3:53,0
72244012918,10/21/2018 4:53,0
72244012918,10/21/2018 5:53,0
72244012918,10/21/2018 6:53,0
72244012918,10/21/2018 7:53,0
72244012918,10/21/2018 8:53,0
72244012918,10/21/2018 9:53,0
72244012918,10/21/2018 10:53,0
72244012918,10/21/2018 11:53,0
72244012918,10/21/2018 12:53,0
72244012918,10/21/2018 13:53,0
72244012918,10/21/2018 14:53,0
72244012918,10/21/2018 15:53,0
72244012918,10/21/2018 16:53,0
72244012918,10/21/2018 17:53,0
72244012918,10/21/2018 18:53,0
72244012918,10/21/2018 19:53,0
72244012918,10/21/2018 20:53,0
72244012918,10/21/2018 21:53,0
72244012918,10/21/2018 22:53,0
72244012918,10/21/2018 23:53,0
72244012918,10/22/2018 0:53,0
72244012918,10/22/2018 1:53,0
72244012918,10/22/2018 2:53,0
72244012918,10/22/2018 3:53,0
72244012918,10/22/2018 4:53,0
72244012918,10/22/2018 5:53,0
72244012918,10/22/2018 6:53,0
72244012918,10/22/2018 7:53,0
72244012918,10/22/2018 8:53,0
72244012918,10/22/2018 9:53,0
72244012918,10/22/2018 10:53,0
72244012918,10/22/2018 11:53,0
72244012918,10/22/2018 12:53,0
72244012918,10/22/2018 13:53,0
72244012918,10/22/2018 14:53,0
72244012918,10/22/2018 15:53,0
72244012918,10/22/2018 16:53,0
72244012918,10/22/2018 17:53,0
72244012918,10/22/2018 18:53,0
72244012918,10/22/2018 19:53,0
72244012918,10/22/2018 20:53,0
72244012918,10/22/2018 21:53,0
72244012918,10/22/2018 22:53,0
72244012918,10/22/2018 23:53,T
72244012918,10/23/2018 0:53,T
72244012918,10/23/2018 1:53,T
72244012918,10/23/2018 2:53,T
72244012918,10/23/2018 3:53,T
72244012918,10/23/2018 4:53,0.04
72244012918,10/23/2018 5:53,0.05
72244012918,10/23/2018 6:53,0.26
72244012918,10/23/2018 7:53,0.18
72244012918,10/23/2018 8:53,0.07
72244012918,10/23/2018 9:53,0.01
72244012918,10/23/2018 10:53,0.02
72244012918,10/23/2018 11:53,0.03
72244012918,10/23/2018 12:53,T
72244012918,10/23/2018 13:53,0
72244012918,10/23/2018 14:53,T
72244012918,10/23/2018 15:53,T
72244012918,10/23/2018 16:53,0
72244012918,10/23/2018 17:53,0
72244012918,10/23/2018 18:53,0
72244012918,10/23/2018 19:53,0
72244012918,10/23/2018 20:53,0
72244012918,10/23/2018 21:53,0
72244012918,10/23/2018 22:53,0
72244012918,10/23/2018 23:53,0
72244012918,10/24/2018 0:53,0
72244012918,10/24/2018 1:53,0
72244012918,10/24/2018 2:53,0
72244012918,10/24/2018 3:53,0
72244012918,10/24/2018 4:53,T
72244012918,10/24/2018 5:53,0
72244012918,10/24/2018 6:53,0
72244012918,10/24/2018 7:53,0
72244012918,10/24/2018 8:53,0.03
72244012918,10/24/2018 9:53,0.01
72244012918,10/24/2018 10:53,0.05
72244012918,10/24/2018 11:53,T
72244012918,10/24/2018 12:53,0
72244012918,10/24/2018 13:53,0
72244012918,10/24/2018 14:53,0
72244012918,10/24/2018 15:53,0.01
72244012918,10/24/2018 16:53,0.05
72244012918,10/24/2018 17:53,0.04
72244012918,10/24/2018 18:53,0.01
72244012918,10/24/2018 19:53,0.01
72244012918,10/24/2018 20:53,0.05
72244012918,10/24/2018 21:53,0.02
72244012918,10/24/2018 22:53,0.02
72244012918,10/24/2018 23:53,T
72244012918,10/25/2018 0:53,0.03
72244012918,10/25/2018 1:53,0.11
72244012918,10/25/2018 2:53,0.06
72244012918,10/25/2018 3:53,0.11
72244012918,10/25/2018 4:53,T
72244012918,10/25/2018 5:53,0
72244012918,10/25/2018 6:53,0
72244012918,10/25/2018 7:53,0
72244012918,10/25/2018 8:53,0
72244012918,10/25/2018 9:53,0
72244012918,10/25/2018 10:53,0
72244012918,10/25/2018 11:53,0
72244012918,10/25/2018 12:53,0
72244012918,10/25/2018 13:53,0
72244012918,10/25/2018 14:53,0
72244012918,10/25/2018 15:53,0
72244012918,10/25/2018 16:53,0
72244012918,10/25/2018 17:53,0
72244012918,10/25/2018 18:53,0
72244012918,10/25/2018 19:53,0
72244012918,10/25/2018 20:53,0
72244012918,10/25/2018 21:53,0
72244012918,10/25/2018 22:53,0
72244012918,10/25/2018 23:53,0
72244012918,10/26/2018 0:53,0
72244012918,10/26/2018 1:53,0
72244012918,10/26/2018 2:53,0
72244012918,10/26/2018 3:53,0
72244012918,10/26/2018 4:53,0
72244012918,10/26/2018 5:53,0
72244012918,10/26/2018 6:53,0
72244012918,10/26/2018 7:53,0
72244012918,10/26/2018 8:53,0
72244012918,10/26/2018 9:53,0
72244012918,10/26/2018 10:53,0
72244012918,10/26/2018 11:53,0
72244012918,10/26/2018 12:53,0
72244012918,10/26/2018 13:53,0
72244012918,10/26/2018 14:53,0
72244012918,10/26/2018 15:53,0
72244012918,10/26/2018 16:53,0
72244012918,10/26/2018 17:53,0
72244012918,10/26/2018 18:53,0
72244012918,10/26/2018 19:53,0
72244012918,10/26/2018 20:53,0
72244012918,10/26/2018 21:53,0
72244012918,10/26/2018 22:53,0
72244012918,10/26/2018 23:53,0
